index  confidence   rules
 2394  0.971        ['14867', '15202', '15129', '15206', '15009']=>['14889']
 2395  0.971        ['15227', '15180', '15117', '14867']=>['14773', '14970', '15526']
 2396  0.971        ['15227', '15180', '15117', '14867']=>['15125', '14970', '15526']
 2397  0.971        ['15227', '15165', '15155']=>['15125', '14773', '14970', '15526']
 2398  0.971        ['15125', '15117', '14773', '14970']=>['15227']
 2399  0.971        ['15227', '15125', '15117']=>['14773', '14970']
 2400  0.971        ['15227', '14970', '15526', '15125', '15180']=>['15117', '14773']
 2401  0.971        ['15227', '15125', '15165', '14867']=>['14970']
 2402  0.971        ['15042', '15525', '14922', '15180', '15200']=>['14132']
 2403  0.971        ['15227', '14867', '14970', '15526', '15180']=>['15125', '15117', '14773']
 2404  0.971        ['15125', '15180', '15155', '14970']=>['15227']
 2405  0.971        ['14171', '15164', '14902']=>['14132']
 2406  0.971        ['15125', '15180', '15165', '14970']=>['15227', '14773']
 2407  0.971        ['15117', '15165', '15155', '15526']=>['15227', '14773']
 2408  0.971        ['15227', '14773', '15165', '15155']=>['15117', '15526']
 2409  0.971        ['14867', '15165', '14773', '14970', '15125']=>['15227']
 2410  0.971        ['15227', '15165', '14867', '14773', '15125']=>['14970']
 2411  0.971        ['15117', '15165', '15155', '15526']=>['15125', '15227']
 2412  0.971        ['14773', '14970', '15125', '15180', '15155']=>['15227']
 2413  0.971        ['15227', '15165', '15526', '14867']=>['14970']
 2414  0.971        ['15165', '14773', '15526', '15117', '15155']=>['15125', '15227']
 2415  0.971        ['15200', '14922', '14984', '14283']=>['15180']
 2416  0.971        ['15042', '15180', '14984', '15091']=>['15200']
 2417  0.971        ['15125', '15117', '14970', '15526']=>['15227']
 2418  0.971        ['15042', '14132', '15180', '15200']=>['14984']
 2419  0.971        ['14773', '15117', '15180', '15165']=>['15227']
 2420  0.971        ['15227', '15125', '15165', '15155']=>['15117', '14970']
 2421  0.971        ['15227', '14867', '14773', '15117', '15180']=>['15155']
 2422  0.971        ['15227', '14867', '15125', '15117', '15180']=>['15155']
 2423  0.971        ['14867', '15125', '15117', '15165']=>['15227', '14773']
 2424  0.971        ['15227', '15125', '15117', '15180']=>['15155']
 2425  0.971        ['14773', '15117', '15165']=>['14970', '15526']
 2426  0.971        ['14773', '14970', '15526', '15125', '15117']=>['15227']
 2427  0.971        ['14132', '14984', '15200', '15091']=>['14922']
 2428  0.971        ['14132', '15200', '14994']=>['15180']
 2429  0.971        ['15227', '15180', '15155']=>['14970', '15526']
 2430  0.971        ['15227', '14773', '15125', '15117', '15180']=>['15155']
 2431  0.971        ['15227', '15180', '15155']=>['15125', '15117', '14773']
 2432  0.971        ['14867', '15180', '15117', '14773']=>['15125', '15526']
 2433  0.971        ['15227', '14867', '14773', '15125', '15117']=>['14970', '15526']
 2434  0.971        ['15227', '15165', '15526']=>['14970']
 2435  0.971        ['14970', '15526', '15125', '15180', '15155']=>['15227']
 2436  0.971        ['14132', '15200', '15180', '14283']=>['14922', '14984']
 2437  0.971        ['14773', '14970', '15526', '15125', '15180', '15155']=>['15227']
 2438  0.971        ['15125', '14773', '15165', '14970']=>['15227']
 2439  0.971        ['15125', '14867', '15155', '14970']=>['15227']
 2440  0.971        ['15125', '15155', '14970']=>['15227', '14773']
 2441  0.971        ['14867', '14773', '14970', '15125', '15155']=>['15227']
 2442  0.971        ['15042', '14132', '15525', '14922', '15200']=>['15180', '14984']
 2443  0.971        ['15227', '15526', '15125', '15117', '15180']=>['15155']
 2444  0.971        ['15227', '14773', '15526', '15117', '15180']=>['15155']
 2445  0.971        ['15227', '15180', '14773', '15155']=>['15117', '15526']
 2446  0.971        ['15525', '14922', '14984', '15010']=>['15180']
 2447  0.971        ['15525', '15180', '15200', '15010']=>['14922']
 2448  0.971        ['15042', '15525', '14984', '15200']=>['15180']
 2449  0.971        ['15227', '14773', '14867', '15155']=>['15117', '15526']
 2450  0.971        ['15227', '14773', '15526', '15125', '15117', '15180']=>['15155']
 2451  0.971        ['15227', '15125', '15180', '15155']=>['15117', '14773', '15526']
 2452  0.971        ['15125', '14773', '14970']=>['15117']
 2453  0.971        ['15227', '15117', '15155']=>['15125', '14773', '15526']
 2454  0.970        ['15227', '15117', '15180', '14970']=>['15155']
 2455  0.970        ['15117', '15180', '15155', '14970']=>['15227']
 2456  0.970        ['14867', '14773', '15526', '15180', '15155']=>['14970']
 2457  0.970        ['15125', '15155', '14970', '15526']=>['15227', '14773']
 2458  0.970        ['15227', '15125', '15155']=>['14773', '14970', '15526']
 2459  0.970        ['15227', '14970', '15125', '15117', '15180']=>['15155']
 2460  0.970        ['14970', '15125', '15117', '15180', '15155']=>['15227']
 2461  0.970        ['15227', '14773', '14970', '15117', '15180']=>['15155']
 2462  0.970        ['14773', '14970', '15117', '15180', '15155']=>['15227']
 2463  0.970        ['14867', '14970', '15526', '15125', '15155']=>['15227']
 2464  0.970        ['15227', '15125', '14867', '15155']=>['14970', '15526']
 2465  0.970        ['15125', '15165', '14970', '15526']=>['15227', '14773']
 2466  0.970        ['14132', '15248', '15200']=>['15180', '14922', '14984']
 2467  0.970        ['15125', '15180', '14970', '15526']=>['15227']
 2468  0.970        ['14867', '14773', '14970', '15526', '15125', '15155']=>['15227']
 2469  0.970        ['15227', '14867', '14773', '15125', '15155']=>['14970', '15526']
 2470  0.970        ['15227', '14773', '14970', '15125', '15117', '15180']=>['15155']
 2471  0.970        ['14773', '14970', '15125', '15117', '15180', '15155']=>['15227']
 2472  0.970        ['15125', '15180', '15155']=>['14970']
 2473  0.970        ['14773', '14970', '15526', '15125', '15180']=>['15227']
 2474  0.970        ['14922', '15200', '15272']=>['15180']
 2475  0.970        ['14922', '15200', '15272']=>['14132']
 2476  0.970        ['15042', '14132', '14984', '15180', '15091']=>['15200']
 2477  0.970        ['15042', '14132', '14984', '15180', '15091']=>['14922']
 2478  0.970        ['14773', '15117', '15165', '15526']=>['15125', '15227']
 2479  0.970        ['15227', '14970', '15526', '15117', '15180']=>['15155']
 2480  0.970        ['14970', '15526', '15117', '15180', '15155']=>['15227']
 2481  0.970        ['15125', '14970', '15526']=>['15227']
 2482  0.970        ['15042', '14132', '15200', '15091']=>['14922', '14984']
 2483  0.970        ['15125', '14773', '15117', '15180']=>['15155']
 2484  0.970        ['14867', '14773', '15125', '15117', '15180']=>['15155']
 2485  0.970        ['15227', '14773', '14970', '15526', '15117', '15180']=>['15155']
 2486  0.970        ['14773', '14970', '15526', '15117', '15180', '15155']=>['15227']
 2487  0.970        ['15227', '14970', '15526', '15125', '15117', '15180']=>['15155']
 2488  0.970        ['14970', '15526', '15125', '15117', '15180', '15155']=>['15227']
 2489  0.970        ['15125', '14773', '14970', '15526']=>['15227']
 2490  0.970        ['15525', '14984', '15180', '15200', '15091']=>['14922']
 2491  0.970        ['15227', '15155', '14970']=>['15117', '14773']
 2492  0.970        ['15227', '15155', '14970']=>['15125', '15117']
 2493  0.970        ['14867', '15117', '15165']=>['15125']
 2494  0.970        ['15117', '14867', '15165']=>['15526']
 2495  0.970        ['14867', '14970', '15125', '15117', '15155']=>['15227']
 2496  0.970        ['15227', '14773', '14970', '15526', '15125', '15117', '15180']=>['15155']
 2497  0.970        ['14773', '14970', '15526', '15125', '15117', '15180', '15155']=>['15227']
 2498  0.970        ['15227', '15180', '15155', '14970']=>['15125', '15117', '14773', '15526']
 2499  0.970        ['15125', '15117', '15155', '14970']=>['15227', '14773']
 2500  0.970        ['15227', '14867', '14773', '15125', '15180']=>['15117']
 2501  0.970        ['14867', '14773', '14970', '15125', '15117', '15155']=>['15227']
 2502  0.970        ['15125', '15180', '15165']=>['15117', '14773']
 2503  0.970        ['15180', '15091', '15010']=>['14984']
 2504  0.970        ['15227', '15117', '14773']=>['15526']
 2505  0.970        ['15125', '15165', '15155']=>['15117', '14773', '14970']
 2506  0.970        ['15180', '14867', '15155', '14970']=>['15125', '14773', '15526']
 2507  0.970        ['15165', '15155', '14970']=>['14773']
 2508  0.970        ['14773', '14867', '15155', '14970']=>['15125']
 2509  0.970        ['14773', '15117', '15180', '15526']=>['15155']
 2510  0.970        ['15117', '15155', '14970', '15526']=>['15227']
 2511  0.970        ['15125', '15117', '15180', '15526']=>['15155']
 2512  0.970        ['14132', '15525', '15180', '15200', '15091']=>['14922', '14984']
 2513  0.970        ['14867', '14773', '15526', '15117', '15180']=>['15155']
 2514  0.970        ['14867', '15526', '15125', '15117', '15180']=>['15155']
 2515  0.970        ['15165', '14773', '14970', '15526', '15117']=>['15125', '15227']
 2516  0.970        ['15227', '15117', '14867', '15526']=>['14773']
 2517  0.970        ['15227', '15117', '14867', '15526']=>['15125']
 2518  0.970        ['14773', '15526', '15125', '15117', '15180']=>['15155']
 2519  0.970        ['14773', '14970', '15526', '15117', '15155']=>['15227']
 2520  0.970        ['15227', '15117', '14773', '15155']=>['14970', '15526']
 2521  0.970        ['14867', '14970', '15526', '15125', '15117', '15155']=>['15227']
 2522  0.970        ['15227', '14867', '15125', '15117', '15155']=>['14970', '15526']
 2523  0.970        ['15227', '14867', '15155', '14970']=>['15125', '15117', '15526']
 2524  0.970        ['14867', '14773', '15526', '15125', '15117', '15180']=>['15155']
 2525  0.970        ['15125', '15180', '14867', '15155']=>['15117', '14773', '15526']
 2526  0.970        ['15227', '14867', '15155', '14970']=>['15117', '14773', '15526']
 2527  0.970        ['14970', '15526', '15125', '15117', '15155']=>['15227', '14773']
 2528  0.970        ['15227', '15125', '15117', '15155']=>['14773', '14970', '15526']
 2529  0.970        ['15525', '15010', '15200']=>['14922']
 2530  0.970        ['15227', '14867', '15526', '15125', '15180']=>['15117']
 2531  0.970        ['14867', '14773', '14970', '15526', '15125', '15117', '15155']=>['15227']
 2532  0.970        ['15227', '14867', '14773', '15125', '15117', '15155']=>['14970', '15526']
 2533  0.970        ['15227', '14867', '14773', '15526', '15125', '15180']=>['15117']
 2534  0.970        ['14773', '15117', '15180', '14970']=>['15227']
 2535  0.970        ['15125', '15117', '15180', '14970']=>['15155']
 2536  0.970        ['15125', '15117', '15180', '14970']=>['15227']
 2537  0.970        ['14773', '15117', '15180', '14970']=>['15155']
 2538  0.970        ['14867', '14773', '14970', '15117', '15180']=>['15155']
 2539  0.970        ['14867', '14970', '15125', '15117', '15180']=>['15155']
 2540  0.970        ['15125', '15180', '15165', '15526']=>['15117', '14773']
 2541  0.970        ['14773', '15117', '15165', '15155']=>['15125', '14970', '15526']
 2542  0.970        ['14773', '14970', '15125', '15117', '15180']=>['15155']
 2543  0.970        ['14773', '14970', '15125', '15117', '15180']=>['15227']
 2544  0.970        ['15042', '14132', '15180', '15200', '15091']=>['14922', '14984']
 2545  0.970        ['15042', '14922', '15180', '15200', '15091']=>['14132', '14984']
 2546  0.970        ['14132', '15180', '15200', '15010']=>['14922', '14984']
 2547  0.970        ['15009', '15164', '14831']=>['14867', '15202']
 2548  0.970        ['14867', '14773', '14970', '15125', '15117', '15180']=>['15155']
 2549  0.970        ['15227', '15125', '14970']=>['15117', '14773']
 2550  0.970        ['15125', '15117', '14970']=>['15227', '14773']
 2551  0.970        ['15117', '15180', '15155']=>['14970', '15526']
 2552  0.970        ['15125', '14773', '15117', '14867']=>['15155']
 2553  0.970        ['15125', '15117', '14867', '14970']=>['15227']
 2554  0.970        ['14773', '14970', '15526', '15117', '15180']=>['15227']
 2555  0.970        ['14970', '15526', '15125', '15117', '15180']=>['15155']
 2556  0.970        ['14773', '15526', '15125', '15180', '15155']=>['15227']
 2557  0.970        ['14773', '14970', '15526', '15117', '15180']=>['15155']
 2558  0.970        ['14970', '15526', '15125', '15117', '15180']=>['15227']
 2559  0.970        ['15165', '15011']=>['14781']
 2560  0.970        ['14867', '14773', '14970', '15125', '15117']=>['15227']
 2561  0.970        ['14773', '14970', '15526', '15125', '15117', '15180']=>['15227']
 2562  0.970        ['14773', '14970', '15526', '15125', '15117', '15180']=>['15155']
 2563  0.970        ['15180', '15117', '15165']=>['14773', '14970', '15526']
 2564  0.970        ['15180', '15117', '15165']=>['15125', '14970', '15526']
 2565  0.970        ['15165', '14773', '14970', '15526', '15155']=>['15227']
 2566  0.970        ['14867', '14773', '14970', '15526', '15117', '15180']=>['15155']
 2567  0.970        ['14867', '14970', '15526', '15125', '15117', '15180']=>['15155']
 2568  0.970        ['15125', '15117', '15526']=>['15155']
 2569  0.970        ['15042', '15180', '14984', '15091']=>['14922']
 2570  0.970        ['14867', '14773', '14970', '15526', '15125', '15117', '15180']=>['15155']
 2571  0.970        ['15180', '15117', '14867', '15155']=>['15125', '14773', '14970', '15526']
 2572  0.969        ['15042', '15525', '15180', '14984']=>['14132']
 2573  0.969        ['15125', '15117', '14867', '15526']=>['15155']
 2574  0.969        ['15310', '15001', '14948']=>['15308']
 2575  0.969        ['15125', '15180', '15155', '14970']=>['15227', '14773']
 2576  0.969        ['15227', '15165', '15155']=>['15117', '15526']
 2577  0.969        ['15227', '15180', '15117', '14867']=>['15125', '14773', '14970', '15526']
 2578  0.969        ['15125', '15117', '14970', '15526']=>['15227', '14773']
 2579  0.969        ['14867', '14970', '15125', '15180', '15155']=>['15227']
 2580  0.969        ['15227', '15125', '15165', '14867']=>['14773', '14970']
 2581  0.969        ['15125', '15117', '14773', '15526']=>['15155']
 2582  0.969        ['15125', '15117', '15155']=>['14773', '15526']
 2583  0.969        ['15125', '15117', '15180', '15155']=>['15227']
 2584  0.969        ['15227', '14773', '15117', '15180']=>['15155']
 2585  0.969        ['14867', '14970', '15526', '15125', '15117']=>['15227']
 2586  0.969        ['15227', '15125', '14867', '14970']=>['15117', '15526']
 2587  0.969        ['15125', '15180', '15165', '14970']=>['15155']
 2588  0.969        ['14867', '15165', '14773', '15526', '15155']=>['15125']
 2589  0.969        ['15227', '14773', '15165', '15155']=>['15125', '15117', '15526']
 2590  0.969        ['15117', '15165', '15155', '15526']=>['15125', '15227', '14773']
 2591  0.969        ['14867', '14773', '14970', '15125', '15180', '15155']=>['15227']
 2592  0.969        ['15227', '15125', '15117', '14773']=>['15155']
 2593  0.969        ['14773', '15125', '15117', '15180', '15155']=>['15227']
 2594  0.969        ['15227', '15125', '15117', '15180']=>['14773', '15155']
 2595  0.969        ['14867', '14773', '14970', '15526', '15125', '15117']=>['15227']
 2596  0.969        ['15227', '14867', '14773', '14970', '15125']=>['15117', '15526']
 2597  0.969        ['14867', '14773', '15526', '15125', '15117']=>['15155']
 2598  0.969        ['15165', '14773', '14970', '15125', '15180']=>['15155']
 2599  0.969        ['14132', '15180', '14984', '15200']=>['14922']
 2600  0.969        ['15227', '15180', '15155']=>['14773', '14970', '15526']
 2601  0.969        ['15227', '14867', '14773', '15125', '15117']=>['15155']
 2602  0.969        ['15227', '15180', '15155']=>['15125', '14970', '15526']
 2603  0.969        ['15117', '14867', '14970']=>['15526']
 2604  0.969        ['15227', '14773', '15155']=>['15125', '14970']
 2605  0.969        ['14970', '15526', '15125', '15180', '15155']=>['15227', '14773']
 2606  0.969        ['15125', '15227', '15180']=>['14970']
 2607  0.969        ['14922', '14984', '15200', '14994']=>['15180']
 2608  0.969        ['15227', '14867', '15155', '15526']=>['15117']
 2609  0.969        ['15042', '14922', '14984', '15200']=>['15180']
 2610  0.969        ['15125', '14773', '15180', '14970']=>['15227']
 2611  0.969        ['15155', '14970', '15526']=>['14773']
 2612  0.969        ['15227', '15117', '15180', '15526']=>['15155']
 2613  0.969        ['15125', '14867', '15155', '14970']=>['15227', '14773']
 2614  0.969        ['15227', '15125', '15117', '15526']=>['15155']
 2615  0.969        ['15227', '15117', '14773', '15526']=>['15155']
 2616  0.969        ['15227', '15125', '14773', '15165']=>['15117']
 2617  0.969        ['15526', '15125', '15117', '15180', '15155']=>['15227']
 2618  0.969        ['14773', '15526', '15117', '15180', '15155']=>['15227']
 2619  0.969        ['15042', '15180', '15525', '14922']=>['14132']
 2620  0.969        ['15227', '14773', '15526', '15125', '15117']=>['15155']
 2621  0.969        ['15180', '15200', '15091']=>['14922']
 2622  0.969        ['15227', '14867', '15526', '15125', '15117']=>['15155']
 2623  0.969        ['15227', '14867', '14773', '15526', '15117']=>['15155']
 2624  0.969        ['14773', '15526', '15125', '15117', '15180', '15155']=>['15227']
 2625  0.969        ['15227', '15526', '15125', '15117', '15180']=>['14773', '15155']
 2626  0.969        ['15227', '14773', '15526', '15117', '15180']=>['15125', '15155']
 2627  0.969        ['15227', '15180', '14773', '15155']=>['15125', '15117', '15526']
 2628  0.969        ['15525', '15180', '15010', '14922']=>['14132', '14984']
 2629  0.969        ['15227', '14867', '14773', '15526', '15125', '15117']=>['15155']
 2630  0.969        ['15227', '14773', '14867', '15155']=>['15125', '15117', '15526']
 2631  0.969        ['15525', '14922', '15200', '15010']=>['14132']
 2632  0.969        ['15525', '14922', '15200', '15010']=>['14132', '15180']
 2633  0.969        ['15525', '14922', '14984', '15091']=>['14132']
 2634  0.969        ['14132', '15010', '15200']=>['14922']
 2635  0.969        ['15125', '15180', '14867', '14970']=>['15227']
 2636  0.969        ['15227', '15117', '15180', '14970']=>['15125', '15155']
 2637  0.969        ['15117', '15180', '15155', '14970']=>['15125', '15227']
 2638  0.969        ['15125', '15180', '14867', '14970']=>['15117', '15526']
 2639  0.969        ['14867', '14773', '15526', '15180', '15155']=>['15125']
 2640  0.969        ['15227', '15117', '15180', '14970']=>['14773', '15155']
 2641  0.969        ['15117', '15180', '15155', '14970']=>['15227', '14773']
 2642  0.969        ['15125', '15180', '14970', '15526']=>['15227', '14773']
 2643  0.969        ['15227', '15180', '14970']=>['14773']
 2644  0.969        ['14922', '15200', '15272']=>['14132', '15180']
 2645  0.969        ['14922', '15200', '15272']=>['14132', '14984']
 2646  0.969        ['14132', '15525', '15200', '15091']=>['14922', '14984']
 2647  0.969        ['14867', '14773', '14970', '15125', '15180']=>['15227']
 2648  0.969        ['14867', '14970', '15526', '15125', '15155']=>['15227', '14773']
 2649  0.969        ['15227', '15125', '14867', '15155']=>['14773', '14970', '15526']
 2650  0.969        ['14867', '14773', '14970', '15125', '15180']=>['15117', '15526']
 2651  0.969        ['15227', '14970', '15125', '15117', '15180']=>['14773', '15155']
 2652  0.969        ['14970', '15125', '15117', '15180', '15155']=>['15227', '14773']
 2653  0.969        ['15227', '14773', '14970', '15117', '15180']=>['15125', '15155']
 2654  0.969        ['14773', '14970', '15117', '15180', '15155']=>['15125', '15227']
 2655  0.969        ['15125', '15180', '15155']=>['14773', '14970']
 2656  0.969        ['15227', '15125', '15165', '15526']=>['15117']
 2657  0.969        ['15125', '14970', '15526']=>['15227', '14773']
 2658  0.969        ['15042', '14922', '15091']=>['15180']
 2659  0.969        ['14132', '14922', '15200', '15091']=>['15180', '14984']
 2660  0.969        ['15227', '15165', '14773', '15526', '15125']=>['15117']
 2661  0.969        ['15125', '14773', '14867', '14970']=>['15227']
 2662  0.969        ['14132', '14922', '14994']=>['15180', '14984']
 2663  0.969        ['15125', '14773', '14867', '14970']=>['15117', '15526']
 2664  0.969        ['15042', '14132', '15525', '14984']=>['14922']
 2665  0.969        ['15125', '15180', '15117', '14867']=>['15155']
 2666  0.969        ['15227', '15117', '14773', '14970']=>['15155']
 2667  0.969        ['15227', '15125', '15117', '14970']=>['15155']
 2668  0.969        ['15125', '14773', '15117', '15180']=>['15227']
 2669  0.969        ['15227', '15180', '15155', '15526']=>['15117', '14970']
 2670  0.969        ['15525', '14984', '15180', '15200', '15010']=>['14132', '14922']
 2671  0.969        ['15180', '15155', '14970']=>['15125', '15526']
 2672  0.969        ['15227', '14773', '14970', '15125', '15117']=>['15155']
 2673  0.969        ['15227', '15155', '14970']=>['15125', '15117', '14773']
 2674  0.969        ['14867', '14970', '15526', '15125', '15180']=>['15227']
 2675  0.969        ['15227', '14970', '15526', '15117', '15180']=>['14773', '15155']
 2676  0.969        ['14970', '15526', '15117', '15180', '15155']=>['15227', '14773']
 2677  0.969        ['15227', '14773', '15526', '15180', '15155']=>['15117', '14970']
 2678  0.969        ['15227', '14970', '15526', '15117', '15180']=>['15125', '15155']
 2679  0.969        ['14970', '15526', '15117', '15180', '15155']=>['15125', '15227']
 2680  0.969        ['15227', '15526', '15125', '15180', '15155']=>['15117', '14970']
 2681  0.969        ['15227', '15117', '15526']=>['15125']
 2682  0.969        ['15227', '15117', '15526']=>['14773']
 2683  0.969        ['15227', '14867', '14773', '14970', '15117']=>['15155']
 2684  0.969        ['15227', '14867', '14970', '15125', '15117']=>['15155']
 2685  0.969        ['14867', '14773', '14970', '15526', '15125', '15180']=>['15227']
 2686  0.969        ['15227', '14970', '15526', '15125', '15117', '15180']=>['14773', '15155']
 2687  0.969        ['14970', '15526', '15125', '15117', '15180', '15155']=>['15227', '14773']
 2688  0.969        ['15227', '14773', '14970', '15526', '15117', '15180']=>['15125', '15155']
 2689  0.969        ['14773', '14970', '15526', '15117', '15180', '15155']=>['15125', '15227']
 2690  0.969        ['15227', '14773', '15526', '15125', '15180', '15155']=>['15117', '14970']
 2691  0.969        ['15227', '15117', '14773']=>['15125', '15526']
 2692  0.969        ['15125', '14867', '14970', '15526']=>['15227']
 2693  0.969        ['14867', '15117', '15165']=>['15125', '14773']
 2694  0.969        ['15227', '14867', '14773', '14970', '15125', '15117']=>['15155']
 2695  0.969        ['14867', '14970', '15125', '15117', '15155']=>['15227', '14773']
 2696  0.969        ['14867', '14773', '14970', '15526', '15125']=>['15227']
 2697  0.969        ['15042', '14132', '15525', '14984', '15180']=>['14922']
 2698  0.969        ['14773', '15117', '15180', '15526']=>['15227']
 2699  0.969        ['15227', '15117', '15180']=>['14773', '15526']
 2700  0.969        ['15125', '15117', '15180', '15526']=>['15227']
 2701  0.969        ['15227', '15117', '15180']=>['15125', '15526']
 2702  0.969        ['15125', '15117', '15180', '15526']=>['14773', '15155']
 2703  0.969        ['15180', '15117', '14773', '15526']=>['15125', '15155']
 2704  0.969        ['15227', '14773', '14970', '15526', '15117']=>['15155']
 2705  0.969        ['15117', '15155', '14970', '15526']=>['15227', '14773']
 2706  0.969        ['15227', '14970', '15526', '15125', '15117']=>['15155']
 2707  0.969        ['15117', '15155', '14970', '15526']=>['15125', '15227']
 2708  0.969        ['15125', '15180', '15165']=>['14970', '15526']
 2709  0.968        ['14132', '15010', '15091']=>['15180']
 2710  0.968        ['15227', '15117', '14867', '15526']=>['15125', '14773']
 2711  0.968        ['14773', '15526', '15125', '15117', '15180']=>['15227']
 2712  0.968        ['15227', '14773', '14970', '15526', '15125', '15117']=>['15155']
 2713  0.968        ['14773', '14970', '15526', '15117', '15155']=>['15125', '15227']
 2714  0.968        ['15227', '15117', '14773', '15155']=>['15125', '14970', '15526']
 2715  0.968        ['14867', '14970', '15526', '15117', '15155']=>['15227']
 2716  0.968        ['15125', '15180', '14773', '15165']=>['14970', '15526']
 2717  0.968        ['15125', '14773', '15180', '15155']=>['15227']
 2718  0.968        ['15117', '15165', '15155']=>['14970', '15526']
 2719  0.968        ['15227', '14867', '14970', '15526', '15125', '15117']=>['15155']
 2720  0.968        ['14867', '15526', '15125', '15117', '15180']=>['14773', '15155']
 2721  0.968        ['14867', '14773', '15526', '15117', '15180']=>['15125', '15155']
 2722  0.968        ['15227', '14867', '14773', '14970', '15526', '15117']=>['15155']
 2723  0.968        ['14867', '14773', '14970', '15526', '15117', '15155']=>['15227']
 2724  0.968        ['15227', '14867', '14773', '15117', '15155']=>['14970', '15526']
 2725  0.968        ['15227', '14867', '14773', '14970', '15526', '15125', '15117']=>['15155']
 2726  0.968        ['14867', '14970', '15526', '15125', '15117', '15155']=>['15227', '14773']
 2727  0.968        ['15227', '14867', '15125', '15117', '15155']=>['14773', '14970', '15526']
 2728  0.968        ['15227', '14867', '15155', '14970']=>['15125', '15117', '14773', '15526']
 2729  0.968        ['15125', '15117', '15180', '14970']=>['14773', '15155']
 2730  0.968        ['15180', '15117', '14773', '14970']=>['15125', '15155']
 2731  0.968        ['15125', '15117', '15180', '14970']=>['15227', '14773']
 2732  0.968        ['15180', '15117', '14773', '14970']=>['15125', '15227']
 2733  0.968        ['15227', '14867', '15526', '15125', '15180']=>['15117', '14773']
 2734  0.968        ['15227', '15180', '14867', '14970']=>['15117']
 2735  0.968        ['14867', '14773', '14970', '15180', '15155']=>['15117']
 2736  0.968        ['14867', '14773', '15125', '15180', '15155']=>['15227']
 2737  0.968        ['15042', '14984', '15200', '15091']=>['15180']
 2738  0.968        ['15125', '15117', '14970']=>['15155']
 2739  0.968        ['15227', '15117', '15165']=>['15155']
 2740  0.968        ['14867', '14970', '15125', '15117', '15180']=>['15227']
 2741  0.968        ['15227', '15165', '14773', '14970', '15125']=>['15155']
 2742  0.968        ['14867', '14773', '14970', '15117', '15180']=>['15227']
 2743  0.968        ['14867', '14970', '15125', '15117', '15180']=>['14773', '15155']
 2744  0.968        ['14867', '14773', '14970', '15117', '15180']=>['15125', '15155']
 2745  0.968        ['15042', '14922', '14984', '15091']=>['15180']
 2746  0.968        ['15125', '15117', '14773', '14970']=>['15155']
 2747  0.968        ['15227', '14773', '15117', '15165']=>['15155']
 2748  0.968        ['15227', '15125', '15117', '15165']=>['15155']
 2749  0.968        ['14867', '14773', '14970', '15125', '15117', '15180']=>['15227']
 2750  0.968        ['15117', '15180', '15155']=>['15125', '14970', '15526']
 2751  0.968        ['14773', '14970', '15526', '15180', '15155']=>['15117']
 2752  0.968        ['15117', '15180', '15155']=>['14773', '14970', '15526']
 2753  0.968        ['14773', '15180', '15155', '15165']=>['15125']
 2754  0.968        ['15227', '15165', '14773', '15125', '15117']=>['15155']
 2755  0.968        ['15125', '15117', '14867', '14970']=>['15155']
 2756  0.968        ['15125', '15117', '14867', '14970']=>['15227', '14773']
 2757  0.968        ['14970', '15526', '15125', '15117', '15180']=>['15227', '14773']
 2758  0.968        ['14773', '14970', '15526', '15117', '15180']=>['15125', '15227']
 2759  0.968        ['14970', '15526', '15125', '15117', '15180']=>['14773', '15155']
 2760  0.968        ['14773', '14970', '15526', '15117', '15180']=>['15125', '15155']
 2761  0.968        ['14773', '15526', '15125', '15180', '15155']=>['15117', '14970']
 2762  0.968        ['15180', '14922', '15200', '15091']=>['14132', '14984']
 2763  0.968        ['14867', '14970', '15526', '15180', '15155']=>['15117']
 2764  0.968        ['14867', '14773', '14970', '15125', '15117']=>['15155']
 2765  0.968        ['15227', '15165', '14970', '14867']=>['14773']
 2766  0.968        ['15227', '15165', '14970', '15526', '15125']=>['15155']
 2767  0.968        ['14867', '15526', '15125', '15180', '15155']=>['15227']
 2768  0.968        ['14867', '14773', '14970', '15526', '15180', '15155']=>['15117']
 2769  0.968        ['14867', '15526', '15125', '15180', '15155']=>['15117', '14970']
 2770  0.968        ['15125', '15117', '14970', '15526']=>['15155']
 2771  0.968        ['15042', '14922', '15200', '15091']=>['15180']
 2772  0.968        ['15200', '15091']=>['14984']
 2773  0.968        ['14867', '14773', '14970', '15526', '15117', '15180']=>['15227']
 2774  0.968        ['14867', '14773', '15117', '15165']=>['15125', '14970', '15526']
 2775  0.968        ['15180', '15117', '15165']=>['15125', '14773', '14970', '15526']
 2776  0.968        ['14867', '14970', '15526', '15125', '15117', '15180']=>['15227']
 2777  0.968        ['15227', '14867', '14970', '15125', '15180']=>['15117', '15526']
 2778  0.968        ['14867', '14773', '15526', '15125', '15180', '15155']=>['15227']
 2779  0.968        ['15227', '15165', '14773', '14970', '15526', '15125']=>['15155']
 2780  0.968        ['15165', '14773', '14970', '15526', '15155']=>['15125', '15227']
 2781  0.968        ['14867', '14970', '15526', '15125', '15117', '15180']=>['14773', '15155']
 2782  0.968        ['14867', '14773', '14970', '15526', '15117', '15180']=>['15125', '15155']
 2783  0.968        ['14867', '14773', '15526', '15125', '15180', '15155']=>['15117', '14970']
 2784  0.968        ['14773', '14970', '15526', '15125', '15117']=>['15155']
