index  confidence   rules
 2670  0.969        ['14867', '15526', '15155', '14773', '15180']=>['15125']
 2671  0.969        ['15526', '15125', '14970', '15180']=>['14773', '15227']
 2672  0.969        ['15227', '14970', '15180']=>['14773']
 2673  0.969        ['15200', '14922', '15272']=>['14984', '14132']
 2674  0.969        ['15200', '14922', '15272']=>['14132', '15180']
 2675  0.969        ['15091', '15200', '14132', '15525']=>['14984', '14922']
 2676  0.969        ['14867', '14970', '15125', '14773', '15180']=>['15227']
 2677  0.969        ['14867', '15526', '14970', '15125', '15155']=>['14773', '15227']
 2678  0.969        ['14867', '15125', '15155', '15227']=>['15526', '14970', '14773']
 2679  0.969        ['15125', '14970', '15155', '15117', '15180']=>['14773', '15227']
 2680  0.969        ['15125', '14970', '15227', '15117', '15180']=>['14773', '15155']
 2681  0.969        ['14970', '15227', '15117', '14773', '15180']=>['15125', '15155']
 2682  0.969        ['14970', '15155', '15117', '14773', '15180']=>['15125', '15227']
 2683  0.969        ['14867', '14970', '15125', '14773', '15180']=>['15526', '15117']
 2684  0.969        ['15125', '15155', '15180']=>['14970', '14773']
 2685  0.969        ['15526', '15125', '15165', '15227']=>['15117']
 2686  0.969        ['15526', '15125', '14970']=>['14773', '15227']
 2687  0.969        ['15042', '15091', '14922']=>['15180']
 2688  0.969        ['15091', '15200', '14922', '14132']=>['14984', '15180']
 2689  0.969        ['15526', '15125', '15227', '15165', '14773']=>['15117']
 2690  0.969        ['14922', '14132', '14994']=>['14984', '15180']
 2691  0.969        ['14867', '14970', '14773', '15125']=>['15227']
 2692  0.969        ['14867', '14970', '14773', '15125']=>['15526', '15117']
 2693  0.969        ['15042', '14984', '14132', '15525']=>['14922']
 2694  0.969        ['14867', '15125', '15117', '15180']=>['15155']
 2695  0.969        ['14970', '14773', '15117', '15227']=>['15155']
 2696  0.969        ['15125', '14773', '15117', '15180']=>['15227']
 2697  0.969        ['15125', '14970', '15117', '15227']=>['15155']
 2698  0.969        ['15526', '15180', '15155', '15227']=>['14970', '15117']
 2699  0.969        ['15200', '15010', '15525', '14984', '15180']=>['14922', '14132']
 2700  0.969        ['14970', '15155', '15180']=>['15526', '15125']
 2701  0.969        ['15125', '14970', '15227', '15117', '14773']=>['15155']
 2702  0.969        ['14970', '15155', '15227']=>['15125', '14773', '15117']
 2703  0.969        ['14867', '15526', '14970', '15125', '15180']=>['15227']
 2704  0.969        ['15526', '14970', '15155', '15117', '15180']=>['14773', '15227']
 2705  0.969        ['15526', '14970', '15227', '15117', '15180']=>['14773', '15155']
 2706  0.969        ['15526', '15155', '15227', '14773', '15180']=>['14970', '15117']
 2707  0.969        ['15526', '14970', '15227', '15117', '15180']=>['15125', '15155']
 2708  0.969        ['15526', '14970', '15155', '15117', '15180']=>['15125', '15227']
 2709  0.969        ['15526', '15125', '15155', '15227', '15180']=>['14970', '15117']
 2710  0.969        ['15526', '15117', '15227']=>['15125']
 2711  0.969        ['15526', '15117', '15227']=>['14773']
 2712  0.969        ['14867', '14970', '15125', '15227', '15117']=>['15155']
 2713  0.969        ['14867', '14970', '15227', '15117', '14773']=>['15155']
 2714  0.969        ['14867', '15526', '14970', '15125', '14773', '15180']=>['15227']
 2715  0.969        ['15526', '15125', '14970', '15155', '15117', '15180']=>['14773', '15227']
 2716  0.969        ['15526', '15125', '14970', '15227', '15117', '15180']=>['14773', '15155']
 2717  0.969        ['15526', '14970', '15227', '15117', '14773', '15180']=>['15125', '15155']
 2718  0.969        ['15526', '14970', '15155', '15117', '14773', '15180']=>['15125', '15227']
 2719  0.969        ['15526', '15125', '15155', '15227', '14773', '15180']=>['14970', '15117']
 2720  0.969        ['14773', '15117', '15227']=>['15526', '15125']
 2721  0.969        ['14867', '15526', '14970', '15125']=>['15227']
 2722  0.969        ['14867', '15165', '15117']=>['15125', '14773']
 2723  0.969        ['14867', '14970', '15125', '15227', '15117', '14773']=>['15155']
 2724  0.969        ['14867', '14970', '15125', '15155', '15117']=>['14773', '15227']
 2725  0.969        ['14867', '15526', '14970', '15125', '14773']=>['15227']
 2726  0.969        ['14132', '15525', '15042', '14984', '15180']=>['14922']
 2727  0.969        ['15526', '14773', '15117', '15180']=>['15227']
 2728  0.969        ['15180', '15117', '15227']=>['15526', '14773']
 2729  0.969        ['15526', '15125', '15117', '15180']=>['15227']
 2730  0.969        ['15180', '15117', '15227']=>['15526', '15125']
 2731  0.969        ['15526', '14970', '15227', '15117', '14773']=>['15155']
 2732  0.969        ['15526', '14970', '15155', '15117']=>['14773', '15227']
 2733  0.969        ['15526', '15125', '15117', '15180']=>['14773', '15155']
 2734  0.969        ['15526', '14773', '15117', '15180']=>['15125', '15155']
 2735  0.969        ['15526', '15125', '14970', '15227', '15117']=>['15155']
 2736  0.969        ['15526', '14970', '15155', '15117']=>['15125', '15227']
 2737  0.969        ['15125', '15165', '15180']=>['15526', '14970']
 2738  0.968        ['15091', '14132', '15010']=>['15180']
 2739  0.968        ['14867', '15526', '15117', '15227']=>['15125', '14773']
 2740  0.968        ['15526', '15125', '15117', '14773', '15180']=>['15227']
 2741  0.968        ['15526', '15125', '14970', '15227', '15117', '14773']=>['15155']
 2742  0.968        ['15526', '14970', '15155', '15117', '14773']=>['15125', '15227']
 2743  0.968        ['14773', '15155', '15117', '15227']=>['15125', '15526', '14970']
 2744  0.968        ['14867', '15526', '14970', '15155', '15117']=>['15227']
 2745  0.968        ['15125', '15165', '14773', '15180']=>['15526', '14970']
 2746  0.968        ['15125', '14773', '15155', '15180']=>['15227']
 2747  0.968        ['15165', '15155', '15117']=>['15526', '14970']
 2748  0.968        ['14867', '15526', '15125', '15117', '15180']=>['14773', '15155']
 2749  0.968        ['14867', '15526', '15117', '14773', '15180']=>['15125', '15155']
 2750  0.968        ['14867', '15526', '14970', '15155', '15117', '14773']=>['15227']
 2751  0.968        ['14867', '15526', '14970', '15227', '15117', '14773']=>['15155']
 2752  0.968        ['14867', '15155', '15227', '15117', '14773']=>['15526', '14970']
 2753  0.968        ['14867', '15526', '14970', '15125', '15227', '15117']=>['15155']
 2754  0.968        ['14867', '15526', '14970', '15125', '15227', '15117', '14773']=>['15155']
 2755  0.968        ['14867', '15526', '14970', '15125', '15155', '15117']=>['14773', '15227']
 2756  0.968        ['14867', '15125', '15155', '15227', '15117']=>['15526', '14970', '14773']
 2757  0.968        ['14867', '14970', '15155', '15227']=>['15526', '15125', '15117', '14773']
 2758  0.968        ['15125', '14970', '15117', '15180']=>['14773', '15227']
 2759  0.968        ['14970', '14773', '15117', '15180']=>['15125', '15227']
 2760  0.968        ['15125', '14970', '15117', '15180']=>['14773', '15155']
 2761  0.968        ['14970', '14773', '15117', '15180']=>['15125', '15155']
 2762  0.968        ['14867', '15526', '15125', '15227', '15180']=>['14773', '15117']
 2763  0.968        ['14867', '14970', '15180', '15227']=>['15117']
 2764  0.968        ['14867', '15125', '15155', '14773', '15180']=>['15227']
 2765  0.968        ['14867', '14970', '15155', '14773', '15180']=>['15117']
 2766  0.968        ['15042', '15091', '14984', '15200']=>['15180']
 2767  0.968        ['15125', '14970', '15117']=>['15155']
 2768  0.968        ['15165', '15117', '15227']=>['15155']
 2769  0.968        ['15125', '14970', '15227', '15165', '14773']=>['15155']
 2770  0.968        ['14867', '14970', '15117', '14773', '15180']=>['15227']
 2771  0.968        ['14867', '14970', '15125', '15117', '15180']=>['15227']
 2772  0.968        ['14867', '14970', '15125', '15117', '15180']=>['14773', '15155']
 2773  0.968        ['14867', '14970', '15117', '14773', '15180']=>['15125', '15155']
 2774  0.968        ['15042', '15091', '14984', '14922']=>['15180']
 2775  0.968        ['15125', '14970', '14773', '15117']=>['15155']
 2776  0.968        ['14773', '15165', '15117', '15227']=>['15155']
 2777  0.968        ['15125', '15165', '15117', '15227']=>['15155']
 2778  0.968        ['14867', '14970', '15125', '15117', '14773', '15180']=>['15227']
 2779  0.968        ['15155', '15117', '15180']=>['15125', '15526', '14970']
 2780  0.968        ['15526', '14970', '15155', '14773', '15180']=>['15117']
 2781  0.968        ['15155', '15117', '15180']=>['15526', '14970', '14773']
 2782  0.968        ['15165', '15155', '14773', '15180']=>['15125']
 2783  0.968        ['15125', '15227', '15165', '15117', '14773']=>['15155']
 2784  0.968        ['14867', '14970', '15117', '15125']=>['15155']
 2785  0.968        ['14867', '14970', '15117', '15125']=>['14773', '15227']
 2786  0.968        ['15526', '15125', '14970', '15117', '15180']=>['14773', '15155']
 2787  0.968        ['15526', '14970', '15117', '14773', '15180']=>['15125', '15155']
 2788  0.968        ['15526', '15125', '15155', '14773', '15180']=>['14970', '15117']
 2789  0.968        ['15526', '15125', '14970', '15117', '15180']=>['14773', '15227']
 2790  0.968        ['15526', '14970', '15117', '14773', '15180']=>['15125', '15227']
 2791  0.968        ['14867', '15526', '14970', '15155', '15180']=>['15117']
 2792  0.968        ['15091', '15200', '14922', '15180']=>['14984', '14132']
 2793  0.968        ['14867', '14970', '15125', '15117', '14773']=>['15155']
 2794  0.968        ['14867', '14970', '15165', '15227']=>['14773']
 2795  0.968        ['14867', '15526', '15125', '15155', '15180']=>['15227']
 2796  0.968        ['15526', '15125', '14970', '15227', '15165']=>['15155']
 2797  0.968        ['14867', '15526', '14970', '15155', '14773', '15180']=>['15117']
 2798  0.968        ['14867', '15526', '15125', '15155', '15180']=>['14970', '15117']
 2799  0.968        ['15526', '15125', '14970', '15117']=>['15155']
 2800  0.968        ['15042', '15091', '15200', '14922']=>['15180']
 2801  0.968        ['15091', '15200']=>['14984']
 2802  0.968        ['14867', '15526', '14970', '15125', '15117', '15180']=>['15227']
 2803  0.968        ['14867', '14970', '15125', '15227', '15180']=>['15526', '15117']
 2804  0.968        ['15165', '15117', '15180']=>['15526', '15125', '14970', '14773']
 2805  0.968        ['14867', '15526', '15125', '15155', '14773', '15180']=>['15227']
 2806  0.968        ['15526', '15125', '14970', '15227', '15165', '14773']=>['15155']
 2807  0.968        ['15526', '14970', '15155', '15165', '14773']=>['15125', '15227']
 2808  0.968        ['14867', '15165', '15117', '14773']=>['15125', '15526', '14970']
 2809  0.968        ['14867', '15526', '14970', '15117', '14773', '15180']=>['15227']
 2810  0.968        ['14867', '15526', '14970', '15125', '15117', '15180']=>['14773', '15155']
 2811  0.968        ['14867', '15526', '14970', '15117', '14773', '15180']=>['15125', '15155']
 2812  0.968        ['14867', '15526', '15125', '15155', '14773', '15180']=>['14970', '15117']
 2813  0.968        ['15526', '15125', '14970', '15117', '14773']=>['15155']
 2814  0.968        ['15165', '14742', '15296']=>['14767', '14781']
 2815  0.968        ['15526', '15165', '15117', '15227']=>['15155']
 2816  0.968        ['14867', '15526', '14970', '15125', '15117', '14773', '15180']=>['15227']
 2817  0.968        ['14867', '14970', '15125', '15227', '14773', '15180']=>['15526', '15117']
 2818  0.968        ['14773', '15155', '15117', '15180']=>['15227']
 2819  0.968        ['14867', '15526', '14970', '15117', '14773']=>['15155']
 2820  0.968        ['14867', '15526', '14970', '15117', '14773']=>['15227']
 2821  0.968        ['15200', '14132', '15010']=>['14922', '15180']
 2822  0.968        ['15526', '15227', '15165', '15117', '14773']=>['15155']
 2823  0.968        ['15165', '15155', '15227']=>['15526', '14773', '15117']
 2824  0.968        ['15526', '15125', '15227', '15165', '15117']=>['15155']
 2825  0.968        ['15165', '15155', '15227']=>['15526', '15125', '15117']
 2826  0.968        ['15125', '15155', '15117', '15180']=>['14773', '15227']
 2827  0.968        ['15180', '14773', '15117', '15227']=>['15125', '15155']
 2828  0.968        ['14867', '15526', '14970', '15125', '15117']=>['15155']
 2829  0.968        ['14867', '15526', '14970', '15125', '15117']=>['14773', '15227']
 2830  0.968        ['14867', '14970', '15227', '15125']=>['15526', '14773', '15117']
 2831  0.968        ['15526', '15155', '15227']=>['15117']
 2832  0.968        ['14283', '15200', '14922']=>['14984']
 2833  0.968        ['15042', '15180', '14132', '15525']=>['14922']
 2834  0.968        ['14970', '15165', '15117', '15227']=>['15155']
 2835  0.968        ['14867', '15125', '15165', '15227']=>['15117']
 2836  0.968        ['14867', '14970', '15125', '15155', '15180']=>['14773', '15227']
 2837  0.968        ['15526', '15125', '15227', '15165', '15117', '14773']=>['15155']
 2838  0.968        ['15165', '15117', '14773']=>['15125', '15526', '14970']
 2839  0.968        ['14867', '15526', '14970', '15125', '15117', '14773']=>['15155']
 2840  0.968        ['14922', '14132', '14984', '15487', '15180']=>['15200']
 2841  0.968        ['15200', '14132', '14994']=>['14922']
 2842  0.968        ['15125', '15180', '15227']=>['14970', '14773']
 2843  0.968        ['15125', '14970', '15227', '15165', '15117']=>['15155']
 2844  0.968        ['14867', '15125', '15155', '15117', '15180']=>['15227']
 2845  0.968        ['14970', '15227', '15165', '15117', '14773']=>['15155']
 2846  0.968        ['15165', '15155', '14773', '15227']=>['14970', '15117']
 2847  0.968        ['14867', '15125', '15227', '15165', '14773']=>['15117']
 2848  0.968        ['15165', '15125', '14970', '15180']=>['14773', '15155']
 2849  0.968        ['15180', '15155', '15227']=>['15526', '15125', '14970', '14773']
 2850  0.968        ['15200', '15487', '15180']=>['14984']
 2851  0.968        ['15125', '14970', '14773']=>['15227']
 2852  0.968        ['15125', '15165', '15227']=>['14970', '14773']
 2853  0.968        ['15526', '15125', '15117', '15227']=>['14773', '15155']
 2854  0.968        ['15526', '14773', '15117', '15227']=>['15125', '15155']
 2855  0.968        ['15526', '15155', '15117', '15180']=>['15227']
 2856  0.968        ['15042', '15091', '15200', '15180']=>['14984', '14132']
 2857  0.968        ['15200', '14922', '15042', '15091', '14984']=>['15180']
 2858  0.968        ['15042', '15091', '15200', '15180']=>['14984', '14922']
 2859  0.968        ['15042', '15200', '14922']=>['14984']
 2860  0.968        ['15526', '15180', '15117', '15227']=>['14773', '15155']
 2861  0.968        ['15526', '15180', '15117', '15227']=>['15125', '15155']
 2862  0.968        ['15200', '14922', '15091', '14984', '15525']=>['14132']
 2863  0.968        ['15526', '15125', '15155', '15117', '15180']=>['14773', '15227']
 2864  0.968        ['15526', '15155', '15117', '14773', '15180']=>['15125', '15227']
 2865  0.968        ['15200', '14922', '15272']=>['14984', '15180']
 2866  0.968        ['15200', '14922', '15272']=>['14984', '14132', '15180']
 2867  0.967        ['14867', '15526', '15125', '15227', '15117']=>['14773', '15155']
 2868  0.967        ['14867', '15526', '15227', '15117', '14773']=>['15125', '15155']
 2869  0.967        ['14984', '14922', '15010']=>['15180']
 2870  0.967        ['15125', '15165', '15117']=>['15155']
 2871  0.967        ['14867', '14773', '15155', '15227']=>['15526', '14970']
 2872  0.967        ['15125', '15180', '15155', '15227']=>['14970', '15117']
 2873  0.967        ['15526', '15165', '14773', '15227']=>['15125', '14970']
 2874  0.967        ['14825', '15180', '15525']=>['14132']
 2875  0.967        ['15125', '15155', '15180']=>['15117']
 2876  0.967        ['15125', '15117', '15180']=>['15155']
 2877  0.967        ['15125', '15165', '15117', '14773']=>['15155']
 2878  0.967        ['14867', '14970', '15180', '15125']=>['14773', '15227']
 2879  0.967        ['15125', '15155', '15227', '14773', '15180']=>['14970', '15117']
 2880  0.967        ['14970', '15155', '15117', '15180']=>['15125', '14773', '15227']
 2881  0.967        ['14970', '15180', '15117', '15227']=>['15125', '14773', '15155']
 2882  0.967        ['14867', '14970', '15180', '15125']=>['15526', '14773', '15117']
 2883  0.967        ['15200', '14132', '15010', '15525', '15180']=>['14984', '14922']
 2884  0.967        ['15125', '14773', '15227', '15180']=>['15117']
 2885  0.967        ['14867', '15125', '15155']=>['15526']
 2886  0.967        ['15042', '15091', '15200']=>['15180']
 2887  0.967        ['15042', '15091', '15200']=>['14984', '14922']
 2888  0.967        ['14970', '15165', '15117', '14773']=>['15155']
 2889  0.967        ['15526', '15125', '15165', '15227']=>['14773', '15117']
 2890  0.967        ['15125', '14970', '15117', '15227']=>['14773', '15155']
 2891  0.967        ['14970', '14773', '15117', '15227']=>['15125', '15155']
 2892  0.967        ['15091', '14984', '15200', '15525']=>['14922']
 2893  0.967        ['14970', '15165', '14773', '15227']=>['15117']
 2894  0.967        ['15526', '15117', '15227']=>['15125', '14773']
 2895  0.967        ['14970', '15155', '15180']=>['15526', '15125', '14773']
 2896  0.967        ['14132', '15525', '15091', '14984', '15180']=>['14922']
 2897  0.967        ['15526', '15165', '15117', '14773']=>['15155']
 2898  0.967        ['14867', '15125', '15117', '15180']=>['14773', '15155']
 2899  0.967        ['14867', '15125', '15180', '15227']=>['15526', '14970']
 2900  0.967        ['15526', '15180', '15155', '15227']=>['14970', '14773', '15117']
 2901  0.967        ['15526', '15180', '15155', '15227']=>['15125', '14970', '15117']
 2902  0.967        ['15526', '15125', '15165', '15117']=>['15155']
 2903  0.967        ['14867', '15526', '14970', '15125', '15180']=>['14773', '15227']
 2904  0.967        ['15526', '14970', '15155', '15117', '15180']=>['15125', '14773', '15227']
 2905  0.967        ['15526', '15155', '15227', '14773', '15180']=>['15125', '14970', '15117']
 2906  0.967        ['15526', '15125', '15155', '15227', '15180']=>['14970', '14773', '15117']
 2907  0.967        ['15526', '14970', '15227', '15117', '15180']=>['15125', '14773', '15155']
 2908  0.967        ['14867', '15526', '14970', '15125']=>['14773', '15227']
 2909  0.967        ['15125', '14773', '15117']=>['15155']
 2910  0.967        ['15526', '15125', '15165', '15117', '14773']=>['15155']
 2911  0.967        ['14867', '15125', '15117', '14773', '15180']=>['15227']
 2912  0.967        ['14867', '14970', '15125', '15227', '15117']=>['14773', '15155']
 2913  0.967        ['14867', '14970', '15227', '15117', '14773']=>['15125', '15155']
 2914  0.967        ['15165', '15125', '14970', '15117']=>['15155']
 2915  0.967        ['15200', '15248']=>['14922']
 2916  0.967        ['15091', '15180', '14132', '15525']=>['14922']
 2917  0.967        ['15526', '15125', '15227', '14773', '15180']=>['15117']
 2918  0.967        ['15526', '15125', '15117', '15180']=>['14773', '15227']
 2919  0.967        ['15526', '14773', '15117', '15180']=>['15125', '15227']
 2920  0.967        ['15180', '15117', '15227']=>['15526', '15125', '14773']
 2921  0.967        ['15526', '15125', '14970', '15227', '15117']=>['14773', '15155']
 2922  0.967        ['15526', '14970', '15227', '15117', '14773']=>['15125', '15155']
 2923  0.967        ['15526', '14970', '15155', '15117']=>['15125', '14773', '15227']
 2924  0.967        ['15042', '15200', '14132', '15525']=>['14984', '15180']
 2925  0.967        ['15125', '14970', '15165', '15117', '14773']=>['15155']
 2926  0.967        ['15042', '15091', '14132', '15180']=>['14922']
 2927  0.967        ['15042', '15200', '14922', '14132']=>['14984', '15180']
 2928  0.967        ['15125', '15165', '15180']=>['15526', '14970', '14773']
 2929  0.967        ['14970', '14773', '15155', '15180']=>['15117']
 2930  0.967        ['14867', '15526', '14970', '15155', '15117']=>['14773', '15227']
 2931  0.967        ['14867', '15526', '14970', '15155', '15117']=>['15125', '15227']
 2932  0.967        ['15180', '15010', '15525']=>['14132']
 2933  0.967        ['15180', '15165', '15227']=>['15125']
 2934  0.967        ['14867', '15526', '15125', '15117', '15180']=>['15227']
 2935  0.967        ['15526', '14970', '15165', '15117', '14773']=>['15155']
 2936  0.967        ['15165', '15155', '15117']=>['15526', '14970', '14773']
 2937  0.967        ['14867', '15526', '15117', '14773', '15180']=>['15227']
 2938  0.967        ['14867', '15526', '15227', '14773', '15180']=>['15117']
 2939  0.967        ['14867', '15526', '14970', '15125', '15227', '15117']=>['14773', '15155']
 2940  0.967        ['14867', '15526', '14970', '15227', '15117', '14773']=>['15125', '15155']
 2941  0.967        ['14867', '15526', '14970', '15155', '15117', '14773']=>['15125', '15227']
 2942  0.967        ['14867', '15155', '15227', '15117', '14773']=>['15125', '15526', '14970']
 2943  0.967        ['15125', '14773', '15155']=>['15526', '15117']
 2944  0.967        ['15180', '15165', '14773', '15227']=>['15125']
 2945  0.967        ['14867', '15125', '15155', '15180']=>['15227']
 2946  0.967        ['15526', '15125', '14970', '15165', '15117']=>['15155']
 2947  0.967        ['14867', '15526', '15125', '15117', '14773', '15180']=>['15227']
 2948  0.967        ['15125', '14970', '15117']=>['14773', '15155']
 2949  0.967        ['15042', '15091', '14984', '14132']=>['15200']
 2950  0.967        ['15042', '15091', '14984', '14132']=>['14922']
 2951  0.967        ['15526', '15125', '14970', '15165', '15117', '14773']=>['15155']
 2952  0.967        ['15526', '15125', '15155', '15180']=>['15227']
 2953  0.967        ['15526', '14970', '15155', '15180']=>['15117']
 2954  0.967        ['15042', '14922', '15010']=>['15180']
 2955  0.967        ['14825', '14984', '15200', '14922']=>['14132']
 2956  0.967        ['15526', '14970', '14773', '15117']=>['15227']
 2957  0.967        ['14867', '14970', '15180', '15227']=>['14773', '15117']
 2958  0.967        ['14867', '14970', '15180', '15227']=>['15125', '15117']
 2959  0.967        ['14867', '15125', '15155', '14773', '15180']=>['14970', '15117']
 2960  0.967        ['14867', '14970', '15155', '14773', '15180']=>['15125', '15117']
 2961  0.967        ['14867', '14773', '15155', '15117']=>['15526', '15125']
 2962  0.967        ['15125', '14970', '14773', '15227']=>['15526', '15117']
 2963  0.967        ['15526', '14970', '15155', '14773', '15180']=>['15125', '15117']
 2964  0.967        ['15155', '15117', '15180']=>['15526', '15125', '14970', '14773']
 2965  0.967        ['15165', '15155', '15117', '14773']=>['15227']
 2966  0.967        ['15165', '15117', '15227']=>['14773', '15155']
 2967  0.967        ['15165', '15117', '15227']=>['15125', '15155']
 2968  0.967        ['14867', '14970', '15125', '15117', '15180']=>['14773', '15227']
 2969  0.967        ['14867', '14970', '15117', '14773', '15180']=>['15125', '15227']
 2970  0.967        ['14984', '15487', '14922', '14132']=>['15200']
 2971  0.967        ['15042', '15200', '14132']=>['15180']
 2972  0.967        ['14867', '14970', '15117', '15125']=>['14773', '15155']
 2973  0.967        ['15125', '15165', '15117', '15227']=>['14773', '15155']
 2974  0.967        ['14773', '15165', '15117', '15227']=>['15125', '15155']
 2975  0.967        ['15125', '15526', '14970', '15117']=>['14773', '15155']
 2976  0.967        ['15526', '14970', '15165', '15155']=>['15227']
 2977  0.966        ['15042', '15180', '15200', '15525']=>['14984']
 2978  0.966        ['14970', '14773', '15227', '15180']=>['15526']
 2979  0.966        ['15129', '15206', '15009']=>['14867']
 2980  0.966        ['15165', '15125', '14970', '15155']=>['15526', '15227']
 2981  0.966        ['14867', '15526', '14970', '15155', '15180']=>['14773', '15117']
 2982  0.966        ['14867', '15526', '14970', '15155', '15180']=>['15125', '15117']
 2983  0.966        ['14867', '15526', '14970', '15227', '14773']=>['15117']
 2984  0.966        ['14867', '15125', '15117', '15227']=>['15526', '14970']
 2985  0.966        ['14867', '15526', '15125', '15155', '15180']=>['14773', '15227']
 2986  0.966        ['15526', '15125', '14970', '15227', '15165']=>['14773', '15155']
 2987  0.966        ['15125', '14970', '15155', '15165', '14773']=>['15526', '15227']
 2988  0.966        ['14867', '14970', '15227', '14773', '15180']=>['15526', '15117']
 2989  0.966        ['14867', '15526', '14970', '15155', '14773', '15180']=>['15125', '15117']
 2990  0.966        ['14867', '15526', '15125', '15155', '15180']=>['14970', '14773', '15117']
 2991  0.966        ['15042', '15200', '14922', '15525']=>['15180']
 2992  0.966        ['14773', '15155', '15117', '15180']=>['15125', '15227']
 2993  0.966        ['14867', '15526', '14970', '15117', '14773']=>['15125', '15227']
 2994  0.966        ['14132', '15272']=>['14984', '15180']
 2995  0.966        ['14767', '14781', '14742', '15296']=>['15165']
 2996  0.966        ['14867', '15165', '15117', '14773']=>['15155']
 2997  0.966        ['14867', '15526', '14970', '15125', '15117', '15180']=>['14773', '15227']
 2998  0.966        ['14867', '15526', '14970', '15117', '14773', '15180']=>['15125', '15227']
 2999  0.966        ['14867', '14970', '15125', '15227', '15180']=>['15526', '14773', '15117']
 3000  0.966        ['14867', '15526', '14970', '15125', '15117']=>['14773', '15155']
 3001  0.966        ['15526', '15165', '15117', '15227']=>['14773', '15155']
 3002  0.966        ['15526', '15165', '15117', '15227']=>['15125', '15155']
 3003  0.966        ['15255', '14922']=>['15180']
 3004  0.966        ['14867', '15180', '15117', '15227']=>['15155']
 3005  0.966        ['14970', '15165', '15155', '15117']=>['15227']
 3006  0.966        ['15165', '15155', '15227']=>['14970', '15117']
 3007  0.966        ['15091', '14984', '14922', '15010']=>['14132']
 3008  0.966        ['15526', '15125', '15227', '15165', '15117']=>['14773', '15155']
 3009  0.966        ['15526', '15227', '15165', '15117', '14773']=>['15125', '15155']
 3010  0.966        ['15165', '15155', '15227']=>['15526', '15125', '15117', '14773']
 3011  0.966        ['15200', '14132', '14994']=>['14984', '15180']
 3012  0.966        ['14867', '14773', '15117', '15180']=>['14970']
 3013  0.966        ['14984', '14132', '15010']=>['15180']
 3014  0.966        ['15042', '14984', '14922', '15010']=>['15180']
 3015  0.966        ['14970', '15165', '15117', '15227']=>['15125', '15155']
 3016  0.966        ['14970', '15155', '15165', '15117', '14773']=>['15227']
 3017  0.966        ['14970', '15165', '15117', '15227']=>['14773', '15155']
 3018  0.966        ['14867', '15125', '15165', '15227']=>['14773', '15117']
 3019  0.966        ['14867', '15155', '15117', '14773', '15180']=>['15227']
 3020  0.966        ['15125', '15165', '15227']=>['15117']
 3021  0.966        ['15526', '15165', '15227']=>['14970', '14773']
 3022  0.966        ['15200', '14922', '15010', '15525']=>['14984', '15180']
 3023  0.966        ['14922', '15010', '15525']=>['15180']
 3024  0.966        ['15042', '15091', '14922']=>['14132']
 3025  0.966        ['15526', '15155', '15117', '15180']=>['14773', '15227']
 3026  0.966        ['15526', '15155', '15117', '15180']=>['15125', '15227']
 3027  0.966        ['14867', '15526', '14970', '15227']=>['14773']
 3028  0.966        ['14825', '15200', '15180']=>['14984']
 3029  0.966        ['14825', '15200', '14922']=>['14132']
 3030  0.966        ['15526', '15180', '15117', '15227']=>['15125', '14773', '15155']
 3031  0.966        ['15042', '15091', '15200', '14132']=>['14922', '15180']
 3032  0.966        ['14970', '15165', '15155', '14773']=>['15125']
 3033  0.966        ['14984', '15180', '15272']=>['14922', '14132']
 3034  0.966        ['15200', '14132', '15010', '15525']=>['14984', '14922']
 3035  0.966        ['15200', '14132', '15010', '15525']=>['14984', '14922', '15180']
 3036  0.966        ['15180', '14773', '15155', '15227']=>['14970', '15117']
 3037  0.966        ['14867', '15125', '15155']=>['15117']
 3038  0.966        ['15125', '15117', '15180']=>['15227']
 3039  0.966        ['15125', '15155', '15180']=>['14773', '15117']
 3040  0.966        ['15125', '15117', '15180']=>['14773', '15155']
 3041  0.966        ['15200', '15272']=>['14922']
 3042  0.966        ['14922', '14132', '15525', '15091', '15180']=>['14984']
 3043  0.966        ['15526', '15165', '15117']=>['15227']
 3044  0.966        ['15125', '15165', '15117']=>['14773', '15155']
 3045  0.966        ['14867', '14773', '15155', '15227']=>['15125', '15526', '14970']
 3046  0.966        ['15125', '15180', '15155', '15227']=>['14970', '14773', '15117']
 3047  0.966        ['14867', '15206', '15129', '15202']=>['15009']
 3048  0.966        ['15042', '14132', '15525']=>['14922']
 3049  0.966        ['15526', '15125', '14970', '15165']=>['15155']
 3050  0.966        ['15200', '14132', '15487']=>['14984']
 3051  0.966        ['14970', '15165', '15117', '14773']=>['15227']
 3052  0.966        ['15526', '15125', '14970', '15165', '14773']=>['15155']
 3053  0.966        ['15180', '14132', '15010', '15525']=>['14922']
 3054  0.966        ['15091', '15180', '14132', '15525']=>['14984']
 3055  0.966        ['14970', '15165', '14773', '15227']=>['15125', '15117']
 3056  0.966        ['15526', '15125', '14773', '15180']=>['14970']
 3057  0.966        ['15200', '14922', '14132', '15525']=>['14984', '15180']
 3058  0.966        ['14867', '15125', '15117', '15180']=>['15227']
 3059  0.966        ['14867', '15125', '15180', '15227']=>['15117']
 3060  0.966        ['14867', '15125', '15180', '15227']=>['15526', '14970', '14773']
 3061  0.966        ['15526', '15180', '15155', '15227']=>['14970', '15125', '15117', '14773']
