index  confidence   rules
 2574  0.970        ['15042', '15091', '15180', '15200', '14922']=>['14132', '14984']
 2575  0.970        ['15180', '14132', '15200', '15010']=>['14984', '14922']
 2576  0.970        ['14831', '15009', '15164']=>['15202', '14867']
 2577  0.970        ['14773', '15125', '14867', '15180', '15117', '14970']=>['15155']
 2578  0.970        ['15227', '15125', '14970']=>['14773', '15117']
 2579  0.970        ['15117', '15125', '14970']=>['14773', '15227']
 2580  0.970        ['15180', '15155', '15117']=>['15526', '14970']
 2581  0.970        ['14773', '15125', '15117', '14867']=>['15155']
 2582  0.970        ['15125', '15117', '14867', '14970']=>['15227']
 2583  0.970        ['15125', '15526', '15180', '15117', '14970']=>['15155']
 2584  0.970        ['14773', '15155', '15125', '15526', '15180']=>['15227']
 2585  0.970        ['15125', '15526', '15180', '15117', '14970']=>['15227']
 2586  0.970        ['14773', '15526', '15180', '15117', '14970']=>['15155']
 2587  0.970        ['14773', '15526', '15180', '15117', '14970']=>['15227']
 2588  0.970        ['15165', '15011']=>['14781']
 2589  0.970        ['14773', '15125', '14867', '15117', '14970']=>['15227']
 2590  0.970        ['14773', '15125', '15526', '15180', '15117', '14970']=>['15227']
 2591  0.970        ['14773', '15125', '15526', '15180', '15117', '14970']=>['15155']
 2592  0.970        ['15180', '15165', '15117']=>['14773', '15526', '14970']
 2593  0.970        ['14773', '15155', '15526', '15165', '14970']=>['15227']
 2594  0.970        ['15180', '15165', '15117']=>['15526', '15125', '14970']
 2595  0.970        ['14773', '14867', '15526', '15180', '15117', '14970']=>['15155']
 2596  0.970        ['15125', '14867', '15526', '15180', '15117', '14970']=>['15155']
 2597  0.970        ['15117', '15526', '15125']=>['15155']
 2598  0.970        ['15180', '14984', '15091', '15042']=>['14922']
 2599  0.970        ['14773', '14867', '15125', '15526', '15180', '15117', '14970']=>['15155']
 2600  0.970        ['15180', '15155', '15117', '14867']=>['14773', '15125', '15526', '14970']
 2601  0.969        ['15180', '14984', '15042', '15525']=>['14132']
 2602  0.969        ['15117', '15526', '15125', '14867']=>['15155']
 2603  0.969        ['15310', '14948', '15001']=>['15308']
 2604  0.969        ['15180', '15155', '15125', '14970']=>['14773', '15227']
 2605  0.969        ['15165', '15227', '15155']=>['15117', '15526']
 2606  0.969        ['15180', '15227', '15117', '14867']=>['14773', '15125', '15526', '14970']
 2607  0.969        ['15117', '15526', '15125', '14970']=>['14773', '15227']
 2608  0.969        ['15165', '15227', '15125', '14867']=>['14773', '14970']
 2609  0.969        ['15155', '15125', '14867', '15180', '14970']=>['15227']
 2610  0.969        ['14773', '15117', '15526', '15125']=>['15155']
 2611  0.969        ['15155', '15117', '15125']=>['14773', '15526']
 2612  0.969        ['14773', '15227', '15180', '15117']=>['15155']
 2613  0.969        ['15180', '15155', '15117', '15125']=>['15227']
 2614  0.969        ['15125', '14867', '15526', '15117', '14970']=>['15227']
 2615  0.969        ['15227', '15125', '14867', '14970']=>['15117', '15526']
 2616  0.969        ['15180', '15165', '15125', '14970']=>['15155']
 2617  0.969        ['14773', '15155', '14867', '15526', '15165']=>['15125']
 2618  0.969        ['14773', '15165', '15227', '15155']=>['15117', '15526', '15125']
 2619  0.969        ['15165', '15155', '15117', '15526']=>['14773', '15227', '15125']
 2620  0.969        ['14773', '15155', '15125', '14867', '15180', '14970']=>['15227']
 2621  0.969        ['14773', '15227', '15117', '15125']=>['15155']
 2622  0.969        ['14773', '15155', '15125', '15180', '15117']=>['15227']
 2623  0.969        ['15180', '15227', '15117', '15125']=>['14773', '15155']
 2624  0.969        ['14773', '15125', '14867', '15526', '15117', '14970']=>['15227']
 2625  0.969        ['14773', '15227', '15125', '14867', '14970']=>['15117', '15526']
 2626  0.969        ['14773', '15125', '14867', '15526', '15117']=>['15155']
 2627  0.969        ['14773', '15125', '15165', '15180', '14970']=>['15155']
 2628  0.969        ['15180', '14132', '14984', '15200']=>['14922']
 2629  0.969        ['15180', '15227', '15155']=>['14773', '15526', '14970']
 2630  0.969        ['15180', '15227', '15155']=>['15526', '15125', '14970']
 2631  0.969        ['14773', '15227', '15125', '14867', '15117']=>['15155']
 2632  0.969        ['15117', '14867', '14970']=>['15526']
 2633  0.969        ['14773', '15227', '15155']=>['15125', '14970']
 2634  0.969        ['15155', '15125', '15526', '15180', '14970']=>['14773', '15227']
 2635  0.969        ['15180', '15227', '15125']=>['14970']
 2636  0.969        ['15200', '14984', '14994', '14922']=>['15180']
 2637  0.969        ['15227', '15155', '15526', '14867']=>['15117']
 2638  0.969        ['14773', '15180', '15125', '14970']=>['15227']
 2639  0.969        ['15200', '14984', '15042', '14922']=>['15180']
 2640  0.969        ['15155', '15526', '14970']=>['14773']
 2641  0.969        ['15180', '15227', '15117', '15526']=>['15155']
 2642  0.969        ['15155', '14970', '15125', '14867']=>['14773', '15227']
 2643  0.969        ['14773', '15227', '15117', '15526']=>['15155']
 2644  0.969        ['15227', '15117', '15526', '15125']=>['15155']
 2645  0.969        ['14773', '15165', '15227', '15125']=>['15117']
 2646  0.969        ['14773', '15155', '15526', '15180', '15117']=>['15227']
 2647  0.969        ['15155', '15125', '15526', '15180', '15117']=>['15227']
 2648  0.969        ['15180', '15525', '15042', '14922']=>['14132']
 2649  0.969        ['14773', '15227', '15125', '15526', '15117']=>['15155']
 2650  0.969        ['15180', '15200', '15091']=>['14922']
 2651  0.969        ['14773', '15227', '14867', '15526', '15117']=>['15155']
 2652  0.969        ['15227', '15125', '14867', '15526', '15117']=>['15155']
 2653  0.969        ['14773', '15155', '15125', '15526', '15180', '15117']=>['15227']
 2654  0.969        ['14773', '15227', '15526', '15180', '15117']=>['15155', '15125']
 2655  0.969        ['15227', '15125', '15526', '15180', '15117']=>['14773', '15155']
 2656  0.969        ['14773', '15227', '15155', '15180']=>['15117', '15526', '15125']
 2657  0.969        ['15180', '15525', '15010', '14922']=>['14132', '14984']
 2658  0.969        ['14773', '15227', '15125', '14867', '15526', '15117']=>['15155']
 2659  0.969        ['14773', '15227', '15155', '14867']=>['15117', '15526', '15125']
 2660  0.969        ['15200', '15525', '15010', '14922']=>['14132']
 2661  0.969        ['15200', '15525', '15010', '14922']=>['15180', '14132']
 2662  0.969        ['14984', '15091', '14922', '15525']=>['14132']
 2663  0.969        ['15200', '14132', '15010']=>['14922']
 2664  0.969        ['15180', '14970', '15125', '14867']=>['15227']
 2665  0.969        ['15180', '14970', '15125', '14867']=>['15117', '15526']
 2666  0.969        ['15180', '15227', '15117', '14970']=>['14773', '15155']
 2667  0.969        ['15180', '15155', '15117', '14970']=>['14773', '15227']
 2668  0.969        ['15180', '15227', '15117', '14970']=>['15155', '15125']
 2669  0.969        ['15180', '15155', '15117', '14970']=>['15227', '15125']
 2670  0.969        ['14773', '15155', '14867', '15526', '15180']=>['15125']
 2671  0.969        ['15180', '15526', '15125', '14970']=>['14773', '15227']
 2672  0.969        ['15180', '15227', '14970']=>['14773']
 2673  0.969        ['15200', '14922', '15272']=>['14132', '14984']
 2674  0.969        ['15200', '14922', '15272']=>['15180', '14132']
 2675  0.969        ['15200', '14132', '15525', '15091']=>['14984', '14922']
 2676  0.969        ['14773', '15125', '14867', '15180', '14970']=>['15227']
 2677  0.969        ['14773', '15227', '15180', '15117', '14970']=>['15155', '15125']
 2678  0.969        ['15227', '15125', '15180', '15117', '14970']=>['14773', '15155']
 2679  0.969        ['15155', '15125', '15180', '15117', '14970']=>['14773', '15227']
 2680  0.969        ['14773', '15155', '15180', '15117', '14970']=>['15227', '15125']
 2681  0.969        ['14773', '15125', '14867', '15180', '14970']=>['15117', '15526']
 2682  0.969        ['15155', '15125', '14867', '15526', '14970']=>['14773', '15227']
 2683  0.969        ['15227', '15155', '15125', '14867']=>['14773', '15526', '14970']
 2684  0.969        ['15180', '15155', '15125']=>['14773', '14970']
 2685  0.969        ['15165', '15227', '15526', '15125']=>['15117']
 2686  0.969        ['15526', '15125', '14970']=>['14773', '15227']
 2687  0.969        ['15091', '15042', '14922']=>['15180']
 2688  0.969        ['15200', '14132', '15091', '14922']=>['15180', '14984']
 2689  0.969        ['14773', '15227', '15125', '15526', '15165']=>['15117']
 2690  0.969        ['14773', '14970', '15125', '14867']=>['15227']
 2691  0.969        ['14132', '14994', '14922']=>['15180', '14984']
 2692  0.969        ['14773', '15125', '14867', '14970']=>['15117', '15526']
 2693  0.969        ['14132', '14984', '15042', '15525']=>['14922']
 2694  0.969        ['15180', '15117', '15125', '14867']=>['15155']
 2695  0.969        ['15227', '15117', '15125', '14970']=>['15155']
 2696  0.969        ['14773', '15227', '15117', '14970']=>['15155']
 2697  0.969        ['14773', '15117', '15180', '15125']=>['15227']
 2698  0.969        ['15180', '15227', '15155', '15526']=>['15117', '14970']
 2699  0.969        ['14984', '15525', '15010', '15180', '15200']=>['14132', '14922']
 2700  0.969        ['15180', '15155', '14970']=>['15526', '15125']
 2701  0.969        ['14773', '15227', '15125', '15117', '14970']=>['15155']
 2702  0.969        ['15227', '15155', '14970']=>['14773', '15117', '15125']
 2703  0.969        ['15125', '14867', '15526', '15180', '14970']=>['15227']
 2704  0.969        ['15227', '15155', '15125', '15526', '15180']=>['15117', '14970']
 2705  0.969        ['15227', '15526', '15180', '15117', '14970']=>['15155', '15125']
 2706  0.969        ['15155', '15526', '15180', '15117', '14970']=>['15227', '15125']
 2707  0.969        ['14773', '15227', '15155', '15526', '15180']=>['15117', '14970']
 2708  0.969        ['15227', '15526', '15180', '15117', '14970']=>['14773', '15155']
 2709  0.969        ['15155', '15526', '15180', '15117', '14970']=>['14773', '15227']
 2710  0.969        ['15227', '15117', '15526']=>['14773']
 2711  0.969        ['15227', '15117', '15526']=>['15125']
 2712  0.969        ['15227', '15125', '14867', '15117', '14970']=>['15155']
 2713  0.969        ['14773', '15227', '14867', '15117', '14970']=>['15155']
 2714  0.969        ['14773', '15125', '14867', '15526', '15180', '14970']=>['15227']
 2715  0.969        ['14773', '15227', '15155', '15125', '15526', '15180']=>['15117', '14970']
 2716  0.969        ['14773', '15227', '15526', '15180', '15117', '14970']=>['15155', '15125']
 2717  0.969        ['15227', '15125', '15526', '15180', '15117', '14970']=>['14773', '15155']
 2718  0.969        ['15155', '15125', '15526', '15180', '15117', '14970']=>['14773', '15227']
 2719  0.969        ['14773', '15155', '15526', '15180', '15117', '14970']=>['15227', '15125']
 2720  0.969        ['14773', '15227', '15117']=>['15526', '15125']
 2721  0.969        ['14970', '15526', '15125', '14867']=>['15227']
 2722  0.969        ['15165', '15117', '14867']=>['14773', '15125']
 2723  0.969        ['14773', '15227', '15125', '14867', '15117', '14970']=>['15155']
 2724  0.969        ['15155', '15125', '14867', '15117', '14970']=>['14773', '15227']
 2725  0.969        ['14773', '15125', '14867', '15526', '14970']=>['15227']
 2726  0.969        ['14984', '15042', '15525', '15180', '14132']=>['14922']
 2727  0.969        ['14773', '15117', '15180', '15526']=>['15227']
 2728  0.969        ['15180', '15227', '15117']=>['14773', '15526']
 2729  0.969        ['15180', '15117', '15526', '15125']=>['15227']
 2730  0.969        ['15180', '15227', '15117']=>['15526', '15125']
 2731  0.969        ['15227', '15125', '15526', '15117', '14970']=>['15155']
 2732  0.969        ['15155', '15117', '15526', '14970']=>['15227', '15125']
 2733  0.969        ['14773', '15117', '15180', '15526']=>['15155', '15125']
 2734  0.969        ['15180', '15117', '15526', '15125']=>['14773', '15155']
 2735  0.969        ['14773', '15227', '15526', '15117', '14970']=>['15155']
 2736  0.969        ['15155', '15117', '15526', '14970']=>['14773', '15227']
 2737  0.969        ['15180', '15165', '15125']=>['15526', '14970']
 2738  0.968        ['14132', '15091', '15010']=>['15180']
 2739  0.968        ['15227', '15117', '15526', '14867']=>['14773', '15125']
 2740  0.968        ['14773', '15125', '15526', '15180', '15117']=>['15227']
 2741  0.968        ['14773', '15227', '15125', '15526', '15117', '14970']=>['15155']
 2742  0.968        ['14773', '15155', '15526', '15117', '14970']=>['15227', '15125']
 2743  0.968        ['14773', '15227', '15155', '15117']=>['15526', '15125', '14970']
 2744  0.968        ['15155', '14867', '15526', '15117', '14970']=>['15227']
 2745  0.968        ['14773', '15165', '15180', '15125']=>['15526', '14970']
 2746  0.968        ['14773', '15155', '15180', '15125']=>['15227']
 2747  0.968        ['15165', '15155', '15117']=>['15526', '14970']
 2748  0.968        ['14773', '15227', '14867', '15526', '15117', '14970']=>['15155']
 2749  0.968        ['14773', '15155', '14867', '15526', '15117', '14970']=>['15227']
 2750  0.968        ['14773', '15227', '15155', '14867', '15117']=>['15526', '14970']
 2751  0.968        ['14773', '14867', '15526', '15180', '15117']=>['15155', '15125']
 2752  0.968        ['15125', '14867', '15526', '15180', '15117']=>['14773', '15155']
 2753  0.968        ['15227', '15125', '14867', '15526', '15117', '14970']=>['15155']
 2754  0.968        ['14773', '15227', '14867', '15125', '15526', '15117', '14970']=>['15155']
 2755  0.968        ['15155', '15125', '14867', '15526', '15117', '14970']=>['14773', '15227']
 2756  0.968        ['15227', '15155', '15125', '14867', '15117']=>['14773', '15526', '14970']
 2757  0.968        ['15227', '15155', '14867', '14970']=>['14773', '15125', '15117', '15526']
 2758  0.968        ['15180', '15117', '15125', '14970']=>['14773', '15227']
 2759  0.968        ['14773', '15117', '15180', '14970']=>['15227', '15125']
 2760  0.968        ['14773', '15117', '15180', '14970']=>['15155', '15125']
 2761  0.968        ['15180', '15117', '15125', '14970']=>['14773', '15155']
 2762  0.968        ['15227', '15125', '14867', '15526', '15180']=>['14773', '15117']
 2763  0.968        ['15180', '15227', '14867', '14970']=>['15117']
 2764  0.968        ['14773', '15155', '15125', '14867', '15180']=>['15227']
 2765  0.968        ['14773', '15155', '14867', '15180', '14970']=>['15117']
 2766  0.968        ['15200', '14984', '15091', '15042']=>['15180']
 2767  0.968        ['15117', '15125', '14970']=>['15155']
 2768  0.968        ['15165', '15227', '15117']=>['15155']
 2769  0.968        ['14773', '15227', '15125', '15165', '14970']=>['15155']
 2770  0.968        ['14773', '14867', '15180', '15117', '14970']=>['15227']
 2771  0.968        ['15125', '14867', '15180', '15117', '14970']=>['15227']
 2772  0.968        ['14773', '14867', '15180', '15117', '14970']=>['15155', '15125']
 2773  0.968        ['15125', '14867', '15180', '15117', '14970']=>['14773', '15155']
 2774  0.968        ['14984', '15091', '15042', '14922']=>['15180']
 2775  0.968        ['14773', '15117', '15125', '14970']=>['15155']
 2776  0.968        ['15165', '15227', '15117', '15125']=>['15155']
 2777  0.968        ['14773', '15165', '15227', '15117']=>['15155']
 2778  0.968        ['14773', '15125', '14867', '15180', '15117', '14970']=>['15227']
 2779  0.968        ['15180', '15155', '15117']=>['15526', '15125', '14970']
 2780  0.968        ['14773', '15155', '15526', '15180', '14970']=>['15117']
 2781  0.968        ['15180', '15155', '15117']=>['14773', '15526', '14970']
 2782  0.968        ['14773', '15165', '15155', '15180']=>['15125']
 2783  0.968        ['14773', '15227', '15125', '15165', '15117']=>['15155']
 2784  0.968        ['14970', '15117', '15125', '14867']=>['15155']
 2785  0.968        ['15125', '15117', '14867', '14970']=>['14773', '15227']
 2786  0.968        ['15125', '15526', '15180', '15117', '14970']=>['14773', '15227']
 2787  0.968        ['14773', '15526', '15180', '15117', '14970']=>['15227', '15125']
 2788  0.968        ['14773', '15155', '15125', '15526', '15180']=>['15117', '14970']
 2789  0.968        ['14773', '15526', '15180', '15117', '14970']=>['15155', '15125']
 2790  0.968        ['15125', '15526', '15180', '15117', '14970']=>['14773', '15155']
 2791  0.968        ['15180', '15200', '15091', '14922']=>['14132', '14984']
 2792  0.968        ['15155', '14867', '15526', '15180', '14970']=>['15117']
 2793  0.968        ['14773', '15125', '14867', '15117', '14970']=>['15155']
 2794  0.968        ['15165', '15227', '14867', '14970']=>['14773']
 2795  0.968        ['15155', '15125', '14867', '15526', '15180']=>['15227']
 2796  0.968        ['15227', '15125', '15526', '15165', '14970']=>['15155']
 2797  0.968        ['14773', '15155', '14867', '15526', '15180', '14970']=>['15117']
 2798  0.968        ['15155', '15125', '14867', '15526', '15180']=>['15117', '14970']
 2799  0.968        ['15117', '15526', '15125', '14970']=>['15155']
 2800  0.968        ['15200', '15091', '15042', '14922']=>['15180']
 2801  0.968        ['15200', '15091']=>['14984']
 2802  0.968        ['14773', '15227', '15125', '15526', '15165', '14970']=>['15155']
 2803  0.968        ['14773', '15155', '15526', '15165', '14970']=>['15227', '15125']
 2804  0.968        ['14773', '15165', '15117', '14867']=>['15526', '15125', '14970']
 2805  0.968        ['14773', '14867', '15526', '15180', '15117', '14970']=>['15227']
 2806  0.968        ['15180', '15165', '15117']=>['14773', '15125', '15526', '14970']
 2807  0.968        ['14773', '15155', '15125', '14867', '15526', '15180']=>['15227']
 2808  0.968        ['15125', '14867', '15526', '15180', '15117', '14970']=>['15227']
 2809  0.968        ['15227', '15125', '14867', '15180', '14970']=>['15117', '15526']
 2810  0.968        ['14773', '15155', '15125', '14867', '15526', '15180']=>['15117', '14970']
 2811  0.968        ['14773', '14867', '15526', '15180', '15117', '14970']=>['15155', '15125']
 2812  0.968        ['15125', '14867', '15526', '15180', '15117', '14970']=>['14773', '15155']
 2813  0.968        ['14773', '15125', '15526', '15117', '14970']=>['15155']
 2814  0.968        ['15165', '15296', '14742']=>['14781', '14767']
 2815  0.968        ['15165', '15227', '15117', '15526']=>['15155']
 2816  0.968        ['14773', '14867', '15125', '15526', '15180', '15117', '14970']=>['15227']
 2817  0.968        ['14773', '15227', '15125', '14867', '15180', '14970']=>['15117', '15526']
 2818  0.968        ['14773', '15155', '15180', '15117']=>['15227']
 2819  0.968        ['14773', '14867', '15526', '15117', '14970']=>['15155']
 2820  0.968        ['14773', '14867', '15526', '15117', '14970']=>['15227']
 2821  0.968        ['15200', '14132', '15010']=>['15180', '14922']
 2822  0.968        ['14773', '15227', '15526', '15165', '15117']=>['15155']
 2823  0.968        ['15165', '15227', '15155']=>['14773', '15117', '15526']
 2824  0.968        ['15227', '15125', '15526', '15165', '15117']=>['15155']
 2825  0.968        ['15165', '15227', '15155']=>['15117', '15526', '15125']
 2826  0.968        ['15125', '14867', '15526', '15117', '14970']=>['15155']
 2827  0.968        ['14773', '15227', '15180', '15117']=>['15155', '15125']
 2828  0.968        ['15180', '15155', '15117', '15125']=>['14773', '15227']
 2829  0.968        ['15125', '14867', '15526', '15117', '14970']=>['14773', '15227']
 2830  0.968        ['15227', '15125', '14867', '14970']=>['14773', '15117', '15526']
 2831  0.968        ['15227', '15155', '15526']=>['15117']
 2832  0.968        ['15200', '14922', '14283']=>['14984']
 2833  0.968        ['15180', '14132', '15525', '15042']=>['14922']
 2834  0.968        ['15165', '15227', '15117', '14970']=>['15155']
 2835  0.968        ['15165', '15227', '15125', '14867']=>['15117']
 2836  0.968        ['14773', '15227', '15125', '15526', '15165', '15117']=>['15155']
 2837  0.968        ['15155', '15125', '14867', '15180', '14970']=>['14773', '15227']
 2838  0.968        ['14773', '15165', '15117']=>['15526', '15125', '14970']
 2839  0.968        ['14773', '15125', '14867', '15526', '15117', '14970']=>['15155']
 2840  0.968        ['14984', '15487', '15180', '14132', '14922']=>['15200']
 2841  0.968        ['15200', '14132', '14994']=>['14922']
 2842  0.968        ['15180', '15227', '15125']=>['14773', '14970']
 2843  0.968        ['14773', '15227', '15125', '14867', '15165']=>['15117']
 2844  0.968        ['15227', '15125', '15165', '15117', '14970']=>['15155']
 2845  0.968        ['14773', '15227', '15165', '15117', '14970']=>['15155']
 2846  0.968        ['14773', '15227', '15155', '15165']=>['15117', '14970']
 2847  0.968        ['15180', '15165', '15125', '14970']=>['14773', '15155']
 2848  0.968        ['15155', '15125', '14867', '15180', '15117']=>['15227']
 2849  0.968        ['15180', '15227', '15155']=>['14773', '15125', '15526', '14970']
 2850  0.968        ['15180', '15200', '15487']=>['14984']
 2851  0.968        ['14773', '15125', '14970']=>['15227']
 2852  0.968        ['15165', '15227', '15125']=>['14773', '14970']
 2853  0.968        ['14773', '15227', '15117', '15526']=>['15155', '15125']
 2854  0.968        ['15227', '15117', '15526', '15125']=>['14773', '15155']
 2855  0.968        ['15180', '15155', '15117', '15526']=>['15227']
 2856  0.968        ['15180', '15200', '15091', '15042']=>['14132', '14984']
 2857  0.968        ['14984', '15042', '15091', '15200', '14922']=>['15180']
 2858  0.968        ['15180', '15200', '15091', '15042']=>['14984', '14922']
 2859  0.968        ['15200', '15042', '14922']=>['14984']
 2860  0.968        ['15180', '15227', '15117', '15526']=>['14773', '15155']
 2861  0.968        ['15180', '15227', '15117', '15526']=>['15155', '15125']
 2862  0.968        ['14984', '15091', '15525', '15200', '14922']=>['14132']
 2863  0.968        ['15155', '15125', '15526', '15180', '15117']=>['14773', '15227']
 2864  0.968        ['14773', '15155', '15526', '15180', '15117']=>['15227', '15125']
 2865  0.968        ['15200', '14922', '15272']=>['15180', '14984']
 2866  0.968        ['15200', '14922', '15272']=>['15180', '14132', '14984']
 2867  0.967        ['14773', '15227', '14867', '15526', '15117']=>['15155', '15125']
 2868  0.967        ['15227', '15125', '14867', '15526', '15117']=>['14773', '15155']
 2869  0.967        ['14984', '15010', '14922']=>['15180']
 2870  0.967        ['15165', '15117', '15125']=>['15155']
 2871  0.967        ['14773', '15227', '15155', '14867']=>['15526', '14970']
 2872  0.967        ['14773', '15165', '15227', '15526']=>['15125', '14970']
 2873  0.967        ['15180', '15227', '15155', '15125']=>['15117', '14970']
 2874  0.967        ['14825', '15525', '15180']=>['14132']
 2875  0.967        ['15180', '15117', '15125']=>['15155']
 2876  0.967        ['15180', '15155', '15125']=>['15117']
 2877  0.967        ['14773', '15165', '15117', '15125']=>['15155']
 2878  0.967        ['15180', '15125', '14867', '14970']=>['14773', '15227']
 2879  0.967        ['14773', '15227', '15155', '15125', '15180']=>['15117', '14970']
 2880  0.967        ['15180', '15227', '15117', '14970']=>['14773', '15155', '15125']
 2881  0.967        ['15180', '15155', '15117', '14970']=>['14773', '15227', '15125']
 2882  0.967        ['15180', '15125', '14867', '14970']=>['14773', '15117', '15526']
 2883  0.967        ['15525', '15010', '15180', '14132', '15200']=>['14984', '14922']
 2884  0.967        ['14773', '15227', '15180', '15125']=>['15117']
 2885  0.967        ['15200', '15091', '15042']=>['15180']
 2886  0.967        ['15155', '15125', '14867']=>['15526']
 2887  0.967        ['15200', '15091', '15042']=>['14984', '14922']
 2888  0.967        ['14773', '15165', '15117', '14970']=>['15155']
 2889  0.967        ['15165', '15227', '15526', '15125']=>['14773', '15117']
 2890  0.967        ['14773', '15227', '15117', '14970']=>['15155', '15125']
 2891  0.967        ['15227', '15117', '15125', '14970']=>['14773', '15155']
 2892  0.967        ['15200', '14984', '15091', '15525']=>['14922']
 2893  0.967        ['14773', '15165', '15227', '14970']=>['15117']
 2894  0.967        ['15227', '15117', '15526']=>['14773', '15125']
 2895  0.967        ['15180', '15155', '14970']=>['14773', '15526', '15125']
 2896  0.967        ['14984', '15091', '15525', '15180', '14132']=>['14922']
 2897  0.967        ['14773', '15165', '15117', '15526']=>['15155']
 2898  0.967        ['15180', '15125', '15117', '14867']=>['14773', '15155']
 2899  0.967        ['15180', '15227', '15125', '14867']=>['15526', '14970']
 2900  0.967        ['15180', '15227', '15155', '15526']=>['15117', '15125', '14970']
 2901  0.967        ['15180', '15227', '15155', '15526']=>['14773', '15117', '14970']
 2902  0.967        ['15165', '15117', '15526', '15125']=>['15155']
 2903  0.967        ['15125', '14867', '15526', '15180', '14970']=>['14773', '15227']
 2904  0.967        ['15227', '15526', '15180', '15117', '14970']=>['14773', '15155', '15125']
 2905  0.967        ['15155', '15526', '15180', '15117', '14970']=>['14773', '15227', '15125']
 2906  0.967        ['15227', '15155', '15125', '15526', '15180']=>['14773', '15117', '14970']
 2907  0.967        ['14773', '15227', '15155', '15526', '15180']=>['15117', '15125', '14970']
 2908  0.967        ['15125', '15526', '14867', '14970']=>['14773', '15227']
 2909  0.967        ['14773', '15117', '15125']=>['15155']
 2910  0.967        ['14773', '15125', '14867', '15180', '15117']=>['15227']
 2911  0.967        ['14773', '15125', '15526', '15165', '15117']=>['15155']
 2912  0.967        ['14773', '15227', '14867', '15117', '14970']=>['15155', '15125']
 2913  0.967        ['15227', '15125', '14867', '15117', '14970']=>['14773', '15155']
 2914  0.967        ['15165', '15117', '15125', '14970']=>['15155']
 2915  0.967        ['15200', '15248']=>['14922']
 2916  0.967        ['15180', '14132', '15525', '15091']=>['14922']
 2917  0.967        ['14773', '15227', '15125', '15526', '15180']=>['15117']
 2918  0.967        ['15180', '15117', '15526', '15125']=>['14773', '15227']
 2919  0.967        ['14773', '15117', '15180', '15526']=>['15227', '15125']
 2920  0.967        ['15180', '15227', '15117']=>['14773', '15526', '15125']
 2921  0.967        ['14773', '15227', '15526', '15117', '14970']=>['15155', '15125']
 2922  0.967        ['15227', '15125', '15526', '15117', '14970']=>['14773', '15155']
 2923  0.967        ['15155', '15117', '15526', '14970']=>['14773', '15227', '15125']
 2924  0.967        ['15200', '14132', '15525', '15042']=>['15180', '14984']
 2925  0.967        ['14773', '15125', '15165', '15117', '14970']=>['15155']
 2926  0.967        ['15180', '14132', '15091', '15042']=>['14922']
 2927  0.967        ['15200', '14132', '15042', '14922']=>['15180', '14984']
 2928  0.967        ['15180', '15165', '15125']=>['14773', '15526', '14970']
 2929  0.967        ['14773', '15155', '15180', '14970']=>['15117']
 2930  0.967        ['15155', '14867', '15526', '15117', '14970']=>['14773', '15227']
 2931  0.967        ['15155', '14867', '15526', '15117', '14970']=>['15227', '15125']
 2932  0.967        ['15180', '15525', '15010']=>['14132']
 2933  0.967        ['15180', '15165', '15227']=>['15125']
 2934  0.967        ['15125', '14867', '15526', '15180', '15117']=>['15227']
 2935  0.967        ['14773', '15227', '14867', '15526', '15180']=>['15117']
 2936  0.967        ['14773', '14867', '15526', '15180', '15117']=>['15227']
 2937  0.967        ['14773', '15526', '15165', '15117', '14970']=>['15155']
 2938  0.967        ['15165', '15155', '15117']=>['14773', '15526', '14970']
 2939  0.967        ['14773', '15227', '14867', '15526', '15117', '14970']=>['15155', '15125']
 2940  0.967        ['15227', '15125', '14867', '15526', '15117', '14970']=>['14773', '15155']
 2941  0.967        ['14773', '15155', '14867', '15526', '15117', '14970']=>['15227', '15125']
 2942  0.967        ['14773', '15227', '15155', '14867', '15117']=>['15526', '15125', '14970']
 2943  0.967        ['14773', '15155', '15125']=>['15117', '15526']
 2944  0.967        ['14773', '15165', '15227', '15180']=>['15125']
 2945  0.967        ['15180', '15155', '15125', '14867']=>['15227']
 2946  0.967        ['15125', '15526', '15165', '15117', '14970']=>['15155']
 2947  0.967        ['14773', '15125', '14867', '15526', '15180', '15117']=>['15227']
 2948  0.967        ['15117', '15125', '14970']=>['14773', '15155']
 2949  0.967        ['14132', '14984', '15091', '15042']=>['15200']
 2950  0.967        ['14132', '14984', '15091', '15042']=>['14922']
 2951  0.967        ['14773', '15125', '15526', '15165', '15117', '14970']=>['15155']
 2952  0.967        ['15180', '15155', '15526', '15125']=>['15227']
 2953  0.967        ['15180', '15155', '15526', '14970']=>['15117']
 2954  0.967        ['15010', '15042', '14922']=>['15180']
 2955  0.967        ['14825', '14984', '14922', '15200']=>['14132']
 2956  0.967        ['14773', '15117', '15526', '14970']=>['15227']
 2957  0.967        ['15180', '15227', '14867', '14970']=>['14773', '15117']
 2958  0.967        ['15180', '15227', '14867', '14970']=>['15117', '15125']
 2959  0.967        ['14773', '15155', '15125', '14867', '15180']=>['15117', '14970']
 2960  0.967        ['14773', '15155', '14867', '15180', '14970']=>['15117', '15125']
 2961  0.967        ['14773', '15155', '15117', '14867']=>['15526', '15125']
 2962  0.967        ['14773', '15227', '15125', '14970']=>['15117', '15526']
 2963  0.967        ['14773', '15155', '15526', '15180', '14970']=>['15117', '15125']
 2964  0.967        ['15180', '15155', '15117']=>['14773', '15125', '15526', '14970']
