index  confidence   rules
 1819  0.979        ['15525', '15200', '14132']=>['15180']
 1820  0.979        ['15125', '15155', '15180', '15526']=>['15117']
 1821  0.979        ['14970', '15165', '14867', '15155']=>['15125']
 1822  0.979        ['15227', '14867', '15180', '15155']=>['15125', '15117']
 1823  0.979        ['15227', '14867', '15180', '15155']=>['14773', '15117']
 1824  0.979        ['14970', '15227', '15165', '15155']=>['14773', '15117']
 1825  0.979        ['14970', '15227', '15165', '15155']=>['15125', '15117']
 1826  0.979        ['15227', '15526', '14773', '15117', '15155']=>['14970', '15125']
 1827  0.979        ['15125', '15227', '15526', '15117', '15155']=>['14970', '14773']
 1828  0.979        ['14970', '15227', '15155', '15526']=>['15125', '14773', '15117']
 1829  0.979        ['15125', '15117', '15155']=>['14773']
 1830  0.979        ['15180', '15200', '14922', '14132', '15525']=>['14984']
 1831  0.979        ['14970', '15526', '14773', '15155', '14867']=>['15125']
 1832  0.979        ['15180', '15091', '14922', '15042', '14132']=>['14984']
 1833  0.979        ['14132', '14825', '15180', '14984']=>['14922']
 1834  0.979        ['14773', '15117', '15165']=>['15125', '15526']
 1835  0.979        ['15125', '15227', '15117', '15180']=>['14970', '15526']
 1836  0.978        ['15227', '15180', '15155']=>['14970']
 1837  0.978        ['15125', '15227', '14773', '15117', '14867']=>['14970']
 1838  0.978        ['15125', '15227', '15180', '14773', '15117']=>['14970', '15526']
 1839  0.978        ['14922', '15010', '14132']=>['14984']
 1840  0.978        ['15200', '14922', '14994']=>['14984']
 1841  0.978        ['15200', '15487', '14132']=>['14922']
 1842  0.978        ['15200', '14825', '15180']=>['14132']
 1843  0.978        ['15525', '14922', '14132']=>['15180']
 1844  0.978        ['15091', '15200', '15180']=>['14984']
 1845  0.978        ['15227', '14773', '15180', '15155']=>['15125', '15117']
 1846  0.978        ['15227', '14773', '15117', '15526', '14867']=>['14970', '15125']
 1847  0.978        ['15125', '15227', '15117', '15526', '14867']=>['14970', '14773']
 1848  0.978        ['15125', '15227', '15180', '15155']=>['14970', '15526']
 1849  0.978        ['15227', '14867', '14773', '15155']=>['15125', '15117']
 1850  0.978        ['15125', '15117', '15165']=>['14970', '14773', '15526']
 1851  0.978        ['15117', '15165', '15526']=>['14970', '14773', '15125']
 1852  0.978        ['14970', '14773', '15155', '15526']=>['15125']
 1853  0.978        ['15125', '15227', '15180', '14773', '15155']=>['14970', '15526']
 1854  0.978        ['15125', '15227', '14867', '15155']=>['14970']
 1855  0.978        ['15227', '15117', '14867', '15155']=>['15526']
 1856  0.978        ['14984', '15010', '15180', '15200', '14132']=>['14922']
 1857  0.978        ['14984', '15180', '15091', '15200', '14132']=>['14922']
 1858  0.978        ['15091', '15200', '15042']=>['14922']
 1859  0.978        ['15125', '15227', '14773', '15155', '14867']=>['14970']
 1860  0.978        ['14773', '15117', '14867', '15526']=>['15125']
 1861  0.978        ['15227', '15155', '15180', '15526']=>['15125', '14773', '15117']
 1862  0.978        ['15180', '15200', '15042', '14132', '15525']=>['14922']
 1863  0.978        ['14970', '15227', '15180', '15155']=>['15125', '14773', '15117']
 1864  0.978        ['15227', '15526', '14773', '15155', '14867']=>['14970', '15125']
 1865  0.978        ['15125', '15227', '15526', '15155', '14867']=>['14970', '14773']
 1866  0.978        ['15117', '15180', '15526']=>['14773']
 1867  0.978        ['15117', '15180', '15526']=>['15125']
 1868  0.978        ['15227', '14773', '15180', '15526']=>['15125']
 1869  0.978        ['15125', '15227', '15180']=>['14773', '15526']
 1870  0.978        ['14825', '14132']=>['15180']
 1871  0.978        ['15091', '15200', '15010']=>['15180']
 1872  0.978        ['14970', '14867', '15180', '15155']=>['15125', '14773']
 1873  0.978        ['15227', '15117', '15180', '15155']=>['14970', '15526']
 1874  0.978        ['15125', '15165', '15155']=>['14970', '14773', '15526']
 1875  0.978        ['15117', '15165', '15155']=>['14773', '15526']
 1876  0.978        ['15125', '15227', '15180', '15117', '15155']=>['14970', '15526']
 1877  0.978        ['15227', '15180', '14773', '15117', '15155']=>['14970', '15526']
 1878  0.978        ['14132', '15487', '14984']=>['15180']
 1879  0.978        ['14970', '15227', '14867', '15155']=>['14773', '15117']
 1880  0.978        ['15125', '15227', '15117', '15155', '14867']=>['14970']
 1881  0.978        ['14970', '15227', '14867', '15155']=>['15125', '15117']
 1882  0.978        ['15125', '15227', '15180', '14773', '15117', '15155']=>['14970', '15526']
 1883  0.978        ['14970', '15227', '15180', '15526', '15155']=>['15125', '14773', '15117']
 1884  0.978        ['15125', '15227', '15155']=>['14970', '14773']
 1885  0.978        ['15248', '15200', '14132']=>['14922']
 1886  0.978        ['15200', '15010', '14922']=>['14984']
 1887  0.978        ['15125', '15227', '14773', '15117', '15155', '14867']=>['14970']
 1888  0.978        ['14773', '15117', '14867', '15155']=>['15526']
 1889  0.978        ['15125', '15165', '15180', '15526']=>['14970']
 1890  0.978        ['15227', '15117', '15165']=>['14970', '14773', '15526']
 1891  0.978        ['15227', '15117', '15165']=>['14970', '15125', '15526']
 1892  0.978        ['14773', '15117', '15165', '15155']=>['14970', '15125']
 1893  0.978        ['14922', '15180', '15248']=>['14984']
 1894  0.978        ['15125', '15165', '15180', '14773', '15526']=>['14970']
 1895  0.978        ['14970', '15227', '15165', '14773', '15526']=>['15125', '15117']
 1896  0.978        ['15125', '15227', '15117', '15165']=>['14970', '14773', '15526']
 1897  0.978        ['15227', '15117', '15165', '14773']=>['14970', '15125', '15526']
 1898  0.978        ['14132', '15248', '15200', '14984']=>['14922']
 1899  0.978        ['15125', '14773', '15117', '15180']=>['14970', '15526']
 1900  0.978        ['14970', '15155', '15165', '15526']=>['15117']
 1901  0.978        ['14132', '15200', '15180', '15248']=>['14922', '14984']
 1902  0.978        ['15200', '15248']=>['15180']
 1903  0.978        ['14970', '15227', '15180', '15526']=>['15125']
 1904  0.978        ['15091', '15200', '14132']=>['14984']
 1905  0.978        ['15227', '15526', '14773', '15117', '15155', '14867']=>['14970', '15125']
 1906  0.978        ['15125', '15227', '15526', '15117', '15155', '14867']=>['14970', '14773']
 1907  0.978        ['15125', '14773', '15180']=>['15526']
 1908  0.978        ['15117', '15165', '15180']=>['14970', '15526']
 1909  0.978        ['15117', '15165', '15180']=>['14970', '15125']
 1910  0.978        ['15117', '15165', '15180']=>['14970', '14773']
 1911  0.978        ['15117', '15165', '15180']=>['15125', '14773', '15526']
 1912  0.978        ['14970', '15165', '15526', '14773', '15155']=>['15125', '15117']
 1913  0.978        ['15125', '15117', '15165', '15155']=>['14970', '14773', '15526']
 1914  0.978        ['15525', '15200', '15042', '14984']=>['14922']
 1915  0.978        ['15117', '14867', '15180', '15155']=>['14970', '14773', '15125']
 1916  0.978        ['15227', '15117', '15180']=>['15125']
 1917  0.977        ['15227', '15165', '15155']=>['15125', '15117']
 1918  0.977        ['15227', '15165', '15155']=>['14773', '15117']
 1919  0.977        ['15227', '15117', '14867', '15180']=>['14970', '14773', '15125']
 1920  0.977        ['15227', '15117', '14773', '15155']=>['14970']
 1921  0.977        ['15125', '15227', '15117', '15155']=>['14970', '14773']
 1922  0.977        ['15091', '15200', '15010', '15180']=>['14132']
 1923  0.977        ['14970', '15117', '15165', '14867']=>['14773', '15526']
 1924  0.977        ['15125', '15227', '15180', '15117', '14867']=>['14970', '15526']
 1925  0.977        ['14773', '15117', '15165', '15180']=>['14970', '15125', '15526']
 1926  0.977        ['15227', '15180', '14773', '15117', '14867']=>['14970', '15526']
 1927  0.977        ['15125', '15227', '15165', '15155']=>['14970', '14773', '15526']
 1928  0.977        ['15125', '15117', '15165', '14867']=>['14970', '14773', '15526']
 1929  0.977        ['15117', '15165', '14867', '15526']=>['14970', '14773', '15125']
 1930  0.977        ['15227', '15117', '15155', '15526']=>['14970']
 1931  0.977        ['15125', '15227', '15180', '14773', '15117', '14867']=>['14970', '15526']
 1932  0.977        ['15125', '15155', '15180', '15526']=>['14773', '15117']
 1933  0.977        ['15117', '15180', '15155']=>['14970']
 1934  0.977        ['14970', '14773', '15117']=>['15125', '15526']
 1935  0.977        ['14773', '15117', '15227']=>['15125']
 1936  0.977        ['14132', '15200', '15010', '14984']=>['14922']
 1937  0.977        ['14717', '14993', '15190']=>['14197']
 1938  0.977        ['14132', '15091', '15200', '14984']=>['15180']
 1939  0.977        ['15525', '14922', '15010', '15180']=>['14984']
 1940  0.977        ['15525', '15200', '15042', '14132']=>['14922']
 1941  0.977        ['14132', '15200', '15042', '14922']=>['14984']
 1942  0.977        ['14970', '15227', '15125', '14867']=>['15117']
 1943  0.977        ['15125', '15117', '15180', '15155']=>['14970', '15526']
 1944  0.977        ['15227', '14773', '15117', '15180']=>['14970', '15526']
 1945  0.977        ['14970', '15227', '15125', '14773', '14867']=>['15117']
 1946  0.977        ['15125', '15227', '15117', '15180']=>['14970', '14773', '15526']
 1947  0.977        ['15125', '15180', '14773', '15117', '15155']=>['14970', '15526']
 1948  0.977        ['15227', '15180', '15155']=>['14970', '15125']
 1949  0.977        ['15227', '15180', '15155']=>['14970', '14773']
 1950  0.977        ['15272', '15180', '14984']=>['14132']
 1951  0.977        ['14970', '15227', '15125', '15526', '14867']=>['15117']
 1952  0.977        ['14970', '15227', '15125', '14773', '15526', '14867']=>['15117']
 1953  0.977        ['15227', '14773', '15180', '15155']=>['14970', '15526']
 1954  0.977        ['15227', '14867', '14773', '15526']=>['15125']
 1955  0.977        ['15091', '14922', '15180']=>['14132']
 1956  0.977        ['15227', '14867', '14773', '15155']=>['14970']
 1957  0.977        ['15125', '15227', '15180', '15155']=>['14970', '14773', '15526']
 1958  0.977        ['14970', '15125', '14867', '15180']=>['15117']
 1959  0.977        ['15125', '15227', '14867', '15155']=>['14970', '14773']
 1960  0.977        ['14970', '15125', '15180', '14773', '14867']=>['15117']
 1961  0.977        ['15200', '15248']=>['15180', '14984']
 1962  0.977        ['15117', '15180', '15526']=>['15125', '14773']
 1963  0.977        ['14970', '15125', '15180', '15526', '14867']=>['15117']
 1964  0.977        ['15200', '15487', '15180', '14984']=>['14922']
 1965  0.976        ['14970', '15125', '15180', '14773', '15526', '14867']=>['15117']
 1966  0.976        ['15125', '15180', '14773', '15117', '14867']=>['14970', '15526']
 1967  0.976        ['14984', '15180', '15248', '14922', '14132']=>['15200']
 1968  0.976        ['14132', '15248', '15200', '14984']=>['14922', '15180']
 1969  0.976        ['14922', '15010', '14132']=>['15180', '14984']
 1970  0.976        ['15525', '15010', '15180', '14984']=>['14132']
 1971  0.976        ['15227', '15117', '15155']=>['15526']
 1972  0.976        ['15125', '15165', '15180']=>['14970']
 1973  0.976        ['14773', '15117', '14867', '15155']=>['15125']
 1974  0.976        ['15125', '14773', '15165', '15180']=>['14970']
 1975  0.976        ['15227', '15117', '15180', '15155']=>['14970', '15125', '15526']
 1976  0.976        ['15227', '15117', '15180', '15155']=>['14970', '14773', '15526']
 1977  0.976        ['15117', '15165', '15155']=>['15125', '15526']
 1978  0.976        ['15227', '14773', '15117', '15155', '14867']=>['14970']
 1979  0.976        ['15227', '15180', '14773', '15526', '14867']=>['14970', '15125']
 1980  0.976        ['15125', '15227', '15180', '15117', '15155']=>['14970', '14773', '15526']
 1981  0.976        ['15227', '15180', '14773', '15117', '15155']=>['14970', '15125', '15526']
 1982  0.976        ['15125', '15227', '15117', '15155', '14867']=>['14970', '14773']
 1983  0.976        ['14970', '15227', '14867', '15155']=>['15125', '14773', '15117']
 1984  0.976        ['14970', '15117', '15180']=>['15125', '15526']
 1985  0.976        ['14970', '15117', '15180']=>['14773', '15526']
 1986  0.976        ['15200', '15010', '15180', '14132']=>['14922']
 1987  0.976        ['14970', '15227', '15165', '15526']=>['15117']
 1988  0.976        ['14970', '14773', '15125', '14867']=>['15117']
 1989  0.976        ['15091', '15200', '15180', '14132']=>['14922']
 1990  0.976        ['15125', '15227', '15180', '15526']=>['14970']
 1991  0.976        ['15525', '15200', '15042', '14922']=>['14984']
 1992  0.976        ['14970', '15165', '14773', '15526', '14867']=>['15125']
 1993  0.976        ['14970', '15180', '14773', '15155', '14867']=>['15125', '15526']
 1994  0.976        ['15125', '15180', '14773', '15155', '14867']=>['14970', '15526']
 1995  0.976        ['14970', '15180', '15155']=>['15125']
 1996  0.976        ['14970', '15227', '15180', '15526']=>['15125', '14773']
 1997  0.976        ['15227', '15526', '15117', '15155', '14867']=>['14970']
 1998  0.976        ['15125', '15165', '15180', '15526']=>['14970', '14773']
 1999  0.976        ['14970', '15227', '15125', '15165', '14773']=>['15117', '15526']
 2000  0.976        ['15227', '15117', '15165']=>['14970', '14773', '15125', '15526']
 2001  0.976        ['14132', '15487', '15180', '14984']=>['14922']
 2002  0.976        ['14825', '15180', '14132']=>['14922']
 2003  0.976        ['14922', '14825', '15180']=>['14132']
 2004  0.976        ['15125', '14773', '15155']=>['15117']
 2005  0.976        ['14132', '15200', '15010', '14984']=>['14922', '15180']
 2006  0.976        ['14922', '14825', '14984']=>['15180']
 2007  0.976        ['14970', '15125', '14867', '15526']=>['15117']
 2008  0.976        ['15010', '15200', '15042']=>['14984']
 2009  0.976        ['14970', '15155', '15165', '15526']=>['14773', '15117']
 2010  0.976        ['14970', '15125', '14773', '15526', '14867']=>['15117']
 2011  0.976        ['15091', '14922', '15010', '15180']=>['14984']
 2012  0.976        ['14970', '15125', '15165', '15155']=>['15117', '15526']
 2013  0.976        ['14283', '15200', '14132']=>['14984']
 2014  0.976        ['15525', '15200', '15010', '14922']=>['15180']
 2015  0.976        ['15227', '15117', '15180']=>['15125', '14773']
 2016  0.976        ['15091', '15200', '15180']=>['14132']
 2017  0.976        ['14970', '15125', '15165', '14773', '15155']=>['15117', '15526']
 2018  0.976        ['15227', '15117', '14773', '15155']=>['14970', '15125']
 2019  0.976        ['14773', '15117', '15165', '14867']=>['14970', '15125']
 2020  0.976        ['15117', '15165', '15180']=>['14970', '14773', '15125']
 2021  0.976        ['14970', '15227', '15125', '15180', '14867']=>['15117']
 2022  0.976        ['14970', '14773', '15180', '15155']=>['15125', '15526']
 2023  0.976        ['15125', '14773', '15180', '15155']=>['14970', '15526']
 2024  0.976        ['14970', '15227', '15125', '15180', '14773', '14867']=>['15117']
 2025  0.976        ['15227', '15165', '15155']=>['15125', '14773', '15117']
 2026  0.976        ['15125', '15155', '15526']=>['14773', '15117']
 2027  0.976        ['15010', '15180', '15200', '14132', '15525']=>['14922']
 2028  0.976        ['14781', '15296', '15206']=>['14767']
 2029  0.976        ['14226', '14931', '15190']=>['14197']
 2030  0.976        ['15227', '15117', '14867', '14773']=>['15526']
 2031  0.976        ['15227', '15117', '15155', '15526']=>['14970', '15125']
 2032  0.976        ['15227', '15117', '15155', '15526']=>['14970', '14773']
 2033  0.976        ['15129', '15009', '14889', '15202']=>['15206']
 2034  0.976        ['14970', '15125', '15165', '15180']=>['15117', '15526']
 2035  0.976        ['14970', '15117', '15165', '14867']=>['15125', '15526']
 2036  0.976        ['15227', '15165', '14773', '15155']=>['14970', '15526']
 2037  0.976        ['15125', '15180', '15117', '15155', '14867']=>['14970', '15526']
 2038  0.976        ['15129', '15009', '14889', '15202', '14867']=>['15206']
 2039  0.976        ['14970', '15227', '15125', '15180', '15526', '14867']=>['15117']
 2040  0.976        ['14970', '15125', '15165', '15180', '14773']=>['15117', '15526']
 2041  0.976        ['15125', '15180', '14773', '15117', '15155', '14867']=>['14970', '15526']
 2042  0.976        ['14970', '15125', '15227', '15180', '14773', '15526', '14867']=>['15117']
 2043  0.976        ['15125', '15227', '15180', '15117', '14867']=>['14970', '14773', '15526']
 2044  0.976        ['15227', '15180', '14773', '15117', '14867']=>['14970', '15125', '15526']
 2045  0.976        ['15117', '15180', '15155']=>['14970', '15125']
 2046  0.976        ['15117', '15180', '15155']=>['14970', '14773']
 2047  0.976        ['15180', '15091', '15200', '14132', '15525']=>['14922']
 2048  0.976        ['14984', '15010', '15200', '14132', '15525']=>['14922']
 2049  0.976        ['14984', '15010', '15180', '15200', '14132', '15525']=>['14922']
 2050  0.976        ['14984', '15010', '15200', '14132', '15525']=>['14922', '15180']
 2051  0.976        ['15525', '15200', '15042', '14132']=>['14984']
 2052  0.976        ['14984', '15180', '15091', '15200', '14132', '15525']=>['14922']
 2053  0.976        ['14773', '15117', '15180', '15155']=>['14970', '15526']
 2054  0.975        ['14970', '15227', '15125', '14867']=>['14773', '15117']
 2055  0.975        ['15227', '14773', '15117', '15180']=>['14970', '15125', '15526']
 2056  0.975        ['15125', '15117', '15180', '15155']=>['14970', '14773', '15526']
 2057  0.975        ['14773', '15117', '15165']=>['14970', '15125']
 2058  0.975        ['15227', '15180', '15155']=>['14970', '14773', '15125']
 2059  0.975        ['15525', '15200', '15010']=>['15180']
 2060  0.975        ['14970', '15117', '15165']=>['14773', '15526']
 2061  0.975        ['15272', '14922', '14132']=>['14984']
 2062  0.975        ['15091', '15010', '15180', '14984']=>['14132']
 2063  0.975        ['14970', '15125', '14867', '15155']=>['15117', '15526']
 2064  0.975        ['14970', '15227', '15125', '15526', '14867']=>['14773', '15117']
 2065  0.975        ['15272', '14922', '15180', '14132']=>['14984']
 2066  0.975        ['14970', '15165', '15180', '15526']=>['14773']
 2067  0.975        ['14970', '15125', '14773', '15155', '14867']=>['15117', '15526']
 2068  0.975        ['15206', '15009', '14889', '14867']=>['15202']
 2069  0.975        ['15227', '14773', '15180', '15155']=>['14970', '15125', '15526']
 2070  0.975        ['15091', '15042', '15180', '14132']=>['14984']
 2071  0.975        ['14970', '15125', '14867', '15180']=>['14773', '15117']
 2072  0.975        ['14773', '15227', '15155']=>['15117']
 2073  0.975        ['15200', '15042', '14984']=>['14922']
 2074  0.975        ['14970', '15125', '15155']=>['15117', '15526']
 2075  0.975        ['15272', '15200', '14984']=>['14922']
 2076  0.975        ['14984', '14283', '15180', '15200', '14132']=>['14922']
 2077  0.975        ['14970', '14773', '15125', '15155']=>['15117', '15526']
 2078  0.975        ['15125', '15227', '14867', '15180']=>['14970']
 2079  0.975        ['15125', '15117', '14867', '15180']=>['14970', '15526']
 2080  0.975        ['15200', '15180', '15248']=>['14922']
 2081  0.975        ['14781', '15011']=>['15296']
 2082  0.975        ['14970', '15125', '15180', '15526', '14867']=>['14773', '15117']
 2083  0.975        ['15248', '15200', '15180', '14984']=>['14922']
 2084  0.975        ['14984', '15180', '14922', '15200', '15042', '15525']=>['14132']
 2085  0.975        ['15091', '14922', '15010']=>['14984']
 2086  0.975        ['15525', '15200', '15180', '14132']=>['14984']
 2087  0.975        ['15525', '15200', '15010', '14984']=>['14922']
 2088  0.975        ['15125', '15117', '15180']=>['14970', '15526']
 2089  0.975        ['15125', '15180', '15155']=>['14773', '15526']
 2090  0.975        ['15125', '15165', '15180']=>['14970', '14773']
 2091  0.975        ['15525', '15091', '15200', '15180']=>['14132', '14984']
 2092  0.975        ['15091', '15180', '14984']=>['14132']
 2093  0.975        ['14970', '15117', '15180']=>['15125', '14773', '15526']
 2094  0.975        ['15125', '15165', '15155']=>['15227']
 2095  0.975        ['15200', '14825', '15180', '14132']=>['14984']
 2096  0.975        ['15125', '15165', '15155']=>['15117', '15526']
 2097  0.975        ['15227', '15117', '15180', '15155']=>['14970', '14773', '15125', '15526']
 2098  0.975        ['14922', '14994', '14132']=>['14984']
 2099  0.975        ['15248', '14922', '14132']=>['14984']
 2100  0.975        ['15125', '14773', '15165', '15155']=>['15227']
 2101  0.975        ['15125', '14773', '15165', '15155']=>['15117', '15526']
 2102  0.975        ['15117', '15165', '15155']=>['15125', '14773', '15526']
 2103  0.975        ['15227', '14773', '15117', '15155', '14867']=>['14970', '15125']
 2104  0.975        ['14825', '15180', '14984']=>['14132']
 2105  0.975        ['15125', '15227', '15180', '15526']=>['14970', '14773']
 2106  0.975        ['15125', '15117', '15155']=>['15526']
 2107  0.975        ['15125', '14867', '15180', '15155']=>['14970', '15526']
 2108  0.975        ['14970', '15180', '15155']=>['15125', '14773']
 2109  0.975        ['14970', '15227', '15165', '15526']=>['14773', '15117']
 2110  0.975        ['14970', '15227', '15165', '15526']=>['15125', '15117']
 2111  0.975        ['14922', '15200', '14825', '14984']=>['15180']
 2112  0.975        ['14970', '15125', '14867', '15526']=>['14773', '15117']
 2113  0.975        ['15525', '15091', '15200', '14132']=>['14922']
 2114  0.975        ['15227', '15526', '15117', '15155', '14867']=>['14970', '14773']
 2115  0.975        ['15227', '15526', '15117', '15155', '14867']=>['14970', '15125']
 2116  0.975        ['14970', '15227', '15125', '15155', '14867']=>['15117', '15526']
 2117  0.975        ['14922', '15487', '14132']=>['15180']
 2118  0.975        ['15125', '15155', '15165', '15526']=>['15227']
 2119  0.975        ['15525', '14132', '15200', '14984']=>['14922', '15180']
 2120  0.975        ['14970', '15227', '15125', '14773', '15155', '14867']=>['15117', '15526']
 2121  0.974        ['14970', '15155', '15165', '15526']=>['15125', '15117']
 2122  0.974        ['15125', '15165', '15526', '14773', '15155']=>['15227']
 2123  0.974        ['15272', '15200', '15180']=>['14922']
 2124  0.974        ['15525', '15200', '15010', '14132']=>['14922']
 2125  0.974        ['15525', '15200', '15010', '14132']=>['14922', '15180']
 2126  0.974        ['14970', '15125', '15165', '15155']=>['15227']
 2127  0.974        ['14970', '15125', '15165', '15155']=>['14773', '15117', '15526']
 2128  0.974        ['14922', '15272', '15200', '14984']=>['14132']
 2129  0.974        ['14984', '15091', '15200', '14132', '15525']=>['14922']
 2130  0.974        ['14970', '15227', '15180', '14773', '14867']=>['15117']
 2131  0.974        ['14970', '15125', '15165', '14773', '15155']=>['15227']
 2132  0.974        ['14984', '15010', '15180', '15200', '15525']=>['14922']
 2133  0.974        ['15091', '15042', '15180']=>['14984']
 2134  0.974        ['15272', '14922', '14984']=>['15180']
 2135  0.974        ['15272', '14922', '15180']=>['14984']
 2136  0.974        ['15125', '15117', '15165', '15155']=>['15227']
 2137  0.974        ['14970', '15227', '15125', '15155']=>['15117', '15526']
 2138  0.974        ['14825', '15180', '15200', '14922', '14132']=>['14984']
 2139  0.974        ['14970', '15227', '15125', '15180', '14867']=>['14773', '15117']
 2140  0.974        ['15227', '15117', '14867', '14773']=>['15125', '15526']
 2141  0.974        ['14970', '15227', '15125', '14773', '15155']=>['15117', '15526']
 2142  0.974        ['15227', '15117', '15155', '15526']=>['14970', '14773', '15125']
 2143  0.974        ['15165', '15296', '14742']=>['14781']
 2144  0.974        ['15125', '15165', '14773', '15117', '15155']=>['15227']
 2145  0.974        ['15091', '14922', '15010', '14984']=>['15200']
 2146  0.974        ['15227', '15165', '15155']=>['14970', '15526']
 2147  0.974        ['14984', '15010', '14922', '15200', '15525']=>['14132']
 2148  0.974        ['14984', '15010', '15200', '14922', '15525']=>['15180', '14132']
 2149  0.974        ['14970', '15227', '15180', '15526', '14867']=>['15117']
 2150  0.974        ['14970', '15125', '15165', '15526', '15155']=>['15227']
 2151  0.974        ['14970', '15125', '15180', '15155', '14867']=>['15117', '15526']
 2152  0.974        ['15180', '14773', '15117', '15155', '14867']=>['14970', '15526']
 2153  0.974        ['15117', '15180', '15155']=>['14970', '14773', '15125']
 2154  0.974        ['15129', '15009', '14889', '15202']=>['14867', '15206']
 2155  0.974        ['15091', '15200', '15010', '15180']=>['14132', '14984']
 2156  0.974        ['14970', '15125', '15165', '15180']=>['14773', '15117', '15526']
 2157  0.974        ['14970', '15227', '15180', '14773', '15526', '14867']=>['15117']
 2158  0.974        ['14970', '15125', '15165', '14773', '15526', '15155']=>['15227']
 2159  0.974        ['15227', '15165', '14773', '15155']=>['14970', '15125', '15526']
 2160  0.974        ['14970', '15125', '15165', '14773', '14867']=>['15117', '15526']
 2161  0.974        ['14970', '15117', '15165', '14867']=>['15125', '14773', '15526']
 2162  0.974        ['14970', '15125', '15180', '14773', '15155', '14867']=>['15117', '15526']
 2163  0.974        ['15125', '15180', '15117', '15155', '14867']=>['14970', '14773', '15526']
 2164  0.974        ['14970', '15227', '15125', '15180', '15526', '14867']=>['14773', '15117']
 2165  0.974        ['14132', '15200', '15180', '14922']=>['14984']
 2166  0.974        ['15125', '15165', '15526', '15117', '15155']=>['15227']
 2167  0.974        ['15125', '15227', '15165', '15155']=>['15117', '15526']
 2168  0.974        ['14132', '15200', '15042', '14984']=>['14922', '15180']
 2169  0.974        ['15200', '14132', '14922', '15487']=>['14984']
 2170  0.974        ['15200', '14132', '14922', '15487']=>['15180']
 2171  0.974        ['15129', '15009', '15206']=>['15202']
 2172  0.974        ['14132', '15248', '14922', '14984']=>['15200']
 2173  0.974        ['15125', '15165', '14773', '15117', '15526', '15155']=>['15227']
 2174  0.974        ['15125', '15227', '15165', '14773', '15155']=>['15117', '15526']
 2175  0.974        ['14773', '15117', '15526']=>['15125']
 2176  0.974        ['15125', '15227', '15117', '14867']=>['14970']
 2177  0.974        ['14970', '15125', '15180', '15155']=>['15117', '15526']
 2178  0.974        ['14970', '15125', '15165', '15117', '15155']=>['15227']
 2179  0.974        ['14970', '15125', '15180', '14773', '15155']=>['15117', '15526']
 2180  0.974        ['14773', '15117', '15180', '15155']=>['14970', '15125', '15526']
 2181  0.974        ['14984', '15180', '15200', '15042', '15525']=>['14132']
 2182  0.974        ['15525', '14825', '15180', '14132']=>['14922']
 2183  0.974        ['15272', '14922', '14132']=>['15180', '14984']
 2184  0.974        ['15091', '15200', '15180', '14984']=>['14922']
 2185  0.974        ['15227', '15180', '15155']=>['15117']
 2186  0.974        ['15200', '15180', '15248']=>['14922', '14984']
 2187  0.974        ['14970', '15227', '15125', '14773']=>['15117']
 2188  0.974        ['14984', '15180', '14922', '15042', '15525']=>['14132']
 2189  0.974        ['14970', '15117', '15165']=>['15125', '15526']
 2190  0.974        ['15200', '14922', '14825']=>['15180']
 2191  0.974        ['15200', '14825', '15180']=>['14922']
 2192  0.974        ['14970', '14773', '15125', '15165']=>['15117', '15526']
 2193  0.974        ['14970', '15125', '14867', '15155']=>['14773', '15117', '15526']
 2194  0.974        ['14970', '15227', '15125', '15526']=>['15117']
 2195  0.974        ['14283', '15200', '15180', '14132']=>['14922']
 2196  0.974        ['14970', '15227', '15125', '14773', '15526']=>['15117']
 2197  0.974        ['15125', '15117', '15165']=>['15227']
 2198  0.974        ['15227', '15165', '14773', '15526']=>['14970']
 2199  0.974        ['15227', '14867', '14773', '15155']=>['14970', '15125']
 2200  0.974        ['15200', '15042', '15180', '14132']=>['14922']
 2201  0.974        ['14970', '15125', '15155']=>['14773', '15117', '15526']
 2202  0.974        ['15125', '14773', '15117', '15165']=>['15227']
 2203  0.974        ['15200', '14825', '14984']=>['15180']
 2204  0.974        ['15227', '15117', '14867', '15155']=>['14773', '15526']
 2205  0.974        ['15227', '15117', '14867', '15155']=>['15125', '15526']
 2206  0.974        ['15125', '15227', '14867', '15155']=>['15117', '15526']
 2207  0.974        ['15125', '15180', '15526']=>['14773']
 2208  0.974        ['15125', '15227', '15165', '15526']=>['14970']
 2209  0.974        ['15125', '15227', '14773', '15155', '14867']=>['15117', '15526']
 2210  0.974        ['15525', '15200', '15010', '14984']=>['14132']
 2211  0.974        ['15525', '15200', '15010', '14984']=>['15180', '14132']
 2212  0.973        ['15117', '14867', '15180', '15526']=>['14970', '15125']
 2213  0.973        ['15117', '14867', '15180', '15526']=>['14970', '14773']
 2214  0.973        ['15125', '15227', '15165', '14773', '15526']=>['14970']
 2215  0.973        ['14970', '15227', '15165', '14773']=>['15125', '15526']
 2216  0.973        ['15129', '15009', '14889']=>['14867']
 2217  0.973        ['15200', '15042', '15180', '14922']=>['14984']
 2218  0.973        ['15125', '15227', '14867', '15180']=>['14970', '14773']
 2219  0.973        ['15125', '15117', '14867', '15180']=>['14970', '14773', '15526']
 2220  0.973        ['15125', '15227', '15155']=>['15117', '15526']
 2221  0.973        ['15125', '15117', '15165', '15526']=>['15227']
 2222  0.973        ['15129', '15009', '15206', '15202']=>['14867']
